jahr;Hid;pid;ln;pkzqu;lnpkzqu;hgew;alter;sex;rl070;K001010;K001020;K001030;K001060;K001070;K001080;K002010;K002020;K002030;K002060;K002070;K002080;K003000;K004000;K005000;K006000;K007000;K008000;K008010;K009000;K009010;K013010;K013020;K013030;K013040;K013050;k011000nu;k012000nu;K015000
2019;4980000;498000004;486;4;48604;1210,20686;2;2;1115,74679;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;6;6;-3
2019;4983600;498360002;477;2;47702;173,09981;4;2;193,58038;-3;1;-3;2;1;1;-3;35;-3;-3;4;1;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4984900;498490003;1437;3;143703;420,01568;5;1;448,91349;-3;2;2;2;2;1;-3;-3;-3;-3;-3;10;6;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4986500;498650003;8868;3;886803;716,13725;3;2;523,42084;2;1;-3;2;1;1;-3;20;-3;-3;5;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4988800;498880004;6687;2;668702;1381,354;12;1;1382,40303;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;2;27;2;-3;-3;-3;-3;-3;-3;1;2;1;1;1;6;6;-3
2019;4988800;498880005;6687;3;668703;1381,354;9;1;1268,69025;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;2;-3;-3;-3;-3;-3;-3;1;2;1;1;1;6;6;-3
2019;4989900;498990003;8755;3;875503;396,60474;8;1;364,25751;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4991000;499100003;899;3;89903;413,59499;3;1;302,29434;1;2;-3;2;2;1;20;-3;-3;-3;-3;6;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;4991900;499190003;6300;3;630003;415,53028;1;2;470,14875;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4992200;499220005;6069;4;606904;1134,73601;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;32;2;-3;3;1;1;1;1;1;1;-3
2019;4993600;499360003;9222;3;922203;739,39911;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;35;2;-3;1;1;1;1;1;6;6;2014
2019;4994900;499490003;5196;3;519603;1522,4621;11;1;1523,61828;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;33;1;11;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4994900;499490004;5196;4;519604;1522,4621;8;1;1323,87869;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;23;1;8;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4994900;499490005;5196;5;519605;1522,4621;3;2;1112,75931;2;1;-3;2;2;2;-3;30;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4996600;499660003;1213;3;121303;852,68646;0;1;1020,23496;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;4996900;499690003;1160;3;116003;376,50148;10;2;382,07651;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;8;4;31;1;8;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4996900;499690004;1160;4;116004;376,50148;5;1;402,40544;-3;1;-3;2;2;2;-3;25;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4999700;499970006;144;5;14405;1504,05958;4;1;1759,25845;-3;1;-3;2;2;2;-3;24;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5001500;500150004;7585;4;758504;1276,04209;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;30;2;-3;1;1;1;1;1;1;1;-3
2019;5001500;500150005;7585;5;758505;1276,04209;10;1;1294,93703;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5003500;500350003;2380;3;238003;202,00875;0;2;241,70243;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;-1;-3
2019;5005400;500540002;8620;2;862002;382,55728;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;40;2;-3;1;1;1;1;1;1;1;-3
2019;5005400;500540003;8620;3;862003;382,55728;9;1;351,35576;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;30;1;25;2;5;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5005600;500560003;8395;3;839503;305,12925;11;1;328,6964;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5005700;500570002;2037;2;203702;489,34898;6;2;480,14441;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;36;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5009300;500930003;2386;3;238603;520,48868;12;1;520,88395;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;3;5;32;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5012500;501250003;1983;3;198303;478,7204;0;1;572,7865;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;5;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5012800;501280004;3405;3;340503;346,40027;8;1;301,21731;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;24;2;-3;-3;-3;-3;-3;-3;2;2;1;1;1;6;6;-3
2019;5013100;501310002;8666;2;866602;206,23065;10;2;209,2844;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;28;1;10;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5013600;501360003;3259;3;325903;374,00069;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;33;2;-3;1;1;1;1;1;1;1;-3
2019;5013600;501360004;3259;4;325904;374,00069;9;1;343,49705;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;5;1;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5013700;501370004;3183;4;318304;1488,12983;1;2;1683,73378;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5015500;501550002;7698;2;769802;241,56548;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;5;30;1;4;1;1;1;1;1;1;1;-3
2019;5016900;501690003;1387;3;138703;646,75097;0;1;773,83421;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5016900;501690004;1387;4;138704;646,75097;0;1;773,83421;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5017200;501720003;1626;3;162603;525,11076;14;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;6;25;2;-3;1;1;1;1;1;1;1;-3
2019;5017200;501720004;1626;4;162604;525,11076;3;1;383,80061;1;2;-3;2;2;1; ;-3;-3;-3;-3;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5020500;502050003;7505;3;750503;1239,19021;0;2;1482,68471;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5023500;502350002;6678;2;667802;363,70971;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;32;2;-3;1;1;1;1;1;1;1;-3
2019;5026200;502620003;3802;3;380203;1453,42515;8;2;1263,84663;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;24;2;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;5026200;502620004;3802;4;380204;1453,42515;6;2;1553,42335;-3;2;2;2;2;2;-3;-3;-3;-3;-3;-3;1;21;2;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;5026200;502620005;3802;5;380205;1453,42515;3;1;1062,30058;2;1;-3;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;5026400;502640003;2459;3;245903;320,52696;8;1;278,71881;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;3;1;22;1;16;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5027500;502750003;2361;4;236104;466,84321;2;1;430,40478;2;1;-3;2;1;2;-3;20;-3;-3;3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;2;2;-3
2019;5027500;502750004;2361;3;236103;466,84321;4;1;546,05408;-3;1;-3;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;2;2;-3
2019;5027900;502790003;1608;3;160803;1205,48801;6;2;1182,81297;-3;1;-3;2;2;2;-3;22;-3;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;3;3;-3
2019;5028300;502830003;1079;3;107903;904,84363;3;1;661,34531;2;1;-3;2;2;1;-3;20;-3;-3;-3;10;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5028300;502830004;1079;4;107904;904,84363;1;1;1023,77881;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;7;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5028600;502860002;4401;2;440102;299,27473;5;2;334,68387;-3;1;-3;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5029000;502900003;3518;3;351803;929,45691;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;32;1;5;1;3;1;1;1;1;1;-3
2019;5029700;502970003;1897;3;189703;578,87083;2;1;533,68832;1;2;-3;2;2;2;14;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5030900;503090002;4755;2;475502;329,58563;10;1;355,0417;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;31;1;9;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5030900;503090003;4755;3;475503;329,58563;6;1;352,26169;-3;1;2;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5031300;503130003;736;3;73603;764,54782;1;2;865,04212;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5031400;503140003;2574;3;257403;650,97233;5;2;727,9931;-3;1;-3;2;2;1;-3;20;-3;-3;-3;10;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5031400;503140004;2574;4;257404;650,97233;1;2;736,53796;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;5;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5031700;503170003;5156;3;515603;250,19091;5;1;267,40448;-3;1;-3;2;2;1;-3;30;-3;-3;-3;4;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5031700;503170004;5156;4;515604;250,19091;2;1;230,6628;1;2;-3;2;2;1;30;-3;-3;-3;-3;4;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5031800;503180003;6358;3;635803;712,52924;10;1;723,07999;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;7;5;31;1;5;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5031800;503180004;6358;4;635804;712,52924;4;1;833,42649;-3;1;-3;2;2;1;-3;26;-3;-3;-3;7;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5031900;503190003;7987;3;798703;906,96596;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;30;2;-3;1;1;1;1;1;1;1;-3
2019;5031900;503190004;7987;4;798704;906,96596;11;1;977,01694;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5032700;503270003;6767;3;676703;411,13128;4;2;480,88932;-3;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5032700;503270004;6767;4;676704;411,13128;1;1;379,04132;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5034400;503440003;5266;3;526603;338,77262;9;2;311,1422;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;23;1;6;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5034400;503440004;5266;4;526604;338,77262;6;1;362,08077;-3;2;2;2;2;2;-3;-3;-3;-3;-3;-3;1;22;1;8;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5037700;503770003;5483;3;548303;442,40245;2;1;407,87169;2;1;-3;2;2;1;-3;35;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5037700;503770004;5483;4;548304;442,40245;0;2;529,33226;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;8;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5040100;504010003;8036;2;803602;800,13172;9;1;734,87268;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;22;1;16;-3;-3;-3;-3;-3;1;1;1;3;1;6;6;-3
2019;5040100;504010004;8036;3;803603;800,13172;7;1;785,08137;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;22;1;16;-3;-3;-3;-3;-3;1;1;1;3;1;6;6;-3
2019;5041600;504160003;6420;3;642003;337,79304;4;1;395,10753;-3;1;-3;2;2;2;-3;12;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5041600;504160004;6420;4;642004;337,79304;1;1;311,42734;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5041700;504170002;8779;2;877902;234,26745;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;33;2;-3;1;3;1;1;1;1;1;-3
2019;5048800;504880003;67;3;6703;406,49011;5;1;454,58459;-3;1;-3;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5052901;505290103;7425;3;742503;180,15014;0;2;215,54872;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5054900;505490003;2167;3;216703;775,11974;8;1;674,01646;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;10;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5054900;505490004;2167;4;216704;775,11974;4;2;866,82919;-3;1;-3;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5055800;505580003;3843;3;384303;598,02552;12;1;598,47968;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;29;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5055800;505580004;3843;4;384304;598,02552;2;2;437,09362;2;1;-3;2;2;2;-3;28;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5058000;505800003;875;3;87503;671,91814;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;30;2;-3;1;1;1;1;1;1;1;-3
2019;5058000;505800004;875;4;87504;671,91814;4;1;785,92476;-3;1;-3;2;2;2;-3;30;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5061200;506120002;393;2;39302;221,38026;10;1;224,65833;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;20;1;10;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5061300;506130003;7220;3;722003;343,47367;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;30;2;-3;1;1;1;1;1;1;1;-3
2019;5062800;506280003;1148;3;114803;623,92859;8;2;573,04074;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;22;1;8;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5062800;506280004;1148;4;114804;623,92859;5;2;666,85597;-3;1;-3;2;2;2;-3;25;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5063200;506320002;702;2;70202;350,39688;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;40;1;16;1;1;1;1;1;1;1;-3
2019;5065000;506500003;6733;3;673303;523,71184;14;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;35;2;-3;1;1;1;1;1;1;1;-3
2019;5065000;506500004;6733;4;673304;523,71184;9;2;480,9977;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;3;1;25;1;4;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5066500;506650002;4914;2;491402;212,79736;12;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;29;2;-3;1;1;1;1;1;1;1;-3
2019;5069000;506900003;4827;3;482703;420,0337;2;1;307,00036;2;2;-3;2;2;1;-3;-3;-3;-3;-3;40;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5070100;507010003;3349;3;334903;472,69457;11;2;509,2039;-3;-3;-3;2;1;1;-3;-3;-3;-3;4;1;4;30;1;11;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5070100;507010004;3349;4;334904;472,69457;9;2;434,14143;-3;-3;2;2;1;1;-3;-3;-3;-3;4;1;1;22;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5070600;507060003;2903;3;290303;520,23923;5;1;581,7921;-3;1;-3;2;2;2;-3;30;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5070600;507060004;2903;4;290304;520,23923;5;1;581,7921;-3;1;-3;2;2;2;-3;30;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5070700;507070003;7997;3;799703;1658,18008;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;38;2;-3;1;1;1;1;1;1;1;-3
2019;5071900;507190003;8165;3;816503;463,73286;2;2;427,5372;2;2;-3;2;2;1;-3;-3;-3;-3;-3;14;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5072700;507270003;5004;3;500403;655,29257;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;25;2;-3;1;1;1;1;1;1;1;-3
2019;5072700;507270004;5004;4;500404;655,29257;10;1;705,90515;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5072700;507270005;5004;5;500405;655,29257;7;1;642,96662;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;5;1;20;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5073000;507300003;7221;3;722103;2008,32151;10;1;2163,43745;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5073000;507300004;7221;4;722104;2008,32151;7;2;1970,5453;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;22;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5073000;507300005;7221;5;722105;2008,32151;5;2;2245,93906;-3;1;-3;2;2;2;-3;25;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5073000;507300006;7221;6;722106;2008,32151;3;2;1467,87132;2;1;-3;2;2;2;-3;25;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5073000;507300007;7221;7;722107;2008,32151;3;2;1467,87132;2;1;-3;2;2;2;-3;25;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5074400;507440002;8214;2;821402;304,39293;15;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;30;2;-3;1;1;1;1;1;1;1;-3
2019;5075000;507500003;7989;3;798903;1279,76764;5;1;1367,81789;-3;1;-3;2;2;1;-3;20;-3;-3;-3;10;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5075000;507500004;7989;4;798904;1279,76764;3;1;1496,91014;-3;1;-3;2;2;1;-3;20;-3;-3;-3;10;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5077900;507790003;5543;3;554303;375,26981;15;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;5077900;507790004;5543;4;554304;375,26981;7;1;368,21104;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;20;1;16;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;5080300;508030002;5080;2;508002;301,23212;8;2;276,66351;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5080300;508030003;5080;3;508003;301,23212;7;1;261,94069;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;21;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5080300;508030004;5080;4;508004;301,23212;4;2;352,34319;-3;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5080500;508050003;526;3;52603;564,3641;1;2;638,54569;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;1;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5081100;508110004;436;3;43603;1281,04783;12;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;30;2;-3;1;1;1;1;1;1;1;-3
2019;5081100;508110005;436;4;43604;1281,04783;8;2;1176,56508;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5081400;508140003;6632;3;663203;273,39194;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;31;2;-3;1;1;1;1;1;1;1;-3
2019;5082000;508200003;8234;3;823403;308,19667;3;1;360,48944;-3;1;-3;2;2;1;-3;30;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5082000;508200004;8234;4;823404;308,19667;1;1;284,14105;2;2;-3;2;2;1;-3;-3;-3;-3;-3;5;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5084700;508470002;8310;2;831002;890,65879;10;1;903,84718;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;23;2;-3;-3;-3;-3;-3;-3;1;2;1;2;1;6;6;-3
2019;5088900;508890003;4345;3;434503;318,71878;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;34;2;-3;1;1;1;1;1;1;1;-3
2019;5090200;509020005;2525;5;252505;287,20702;2;1;209,91806;1;2;-3;2;2;1;12;-3;-3;-3;-3;5;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;3;-3;1;1;-3
2019;5090200;509020006;2525;6;252506;287,20702;0;1;324,95832;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;5;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;3;-3;1;1;-3
2019;5090800;509080003;5778;4;577804;1787,92575;2;2;1648,37308;2;1;-3;2;1;2;-3;35;-3;-3;10;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;6;6;-3
2019;5093400;509340002;5976;2;597602;247,51002;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;30;2;-3;1;3;1;1;1;1;1;-3
2019;5093400;509340003;5976;3;597603;247,51002;10;2;251,17502;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;2;1;20;1;20;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;5095200;509520003;4805;3;480503;474,69981;1;2;537,09568;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5096500;509650002;6780;3;678003;378,52806;5;1;404,57145;-3;1;-3;2;2;1;-3;30;-3;-3;-3;10;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5096500;509650003;6780;4;678004;378,52806;2;1;276,66411;1;2;-3;2;2;1;30;-3;-3;-3;-3;10;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
