jahr;Hid;pid;ln;pkzqu;lnpkzqu;hgew;alter;r000000;r002000nu;sex;r004000;r005000;r006000;R007000;epinc;epinc10;epinc4;epinc5;epinc3;activity;wi;jobless;arose;deprived4;povmd60
2019;5006500;500650002;630;2;63002;747,25445;25;1;1993;1; ;1; ;1;44158,5466666667;9;4;5;3;1;3;0;0;0;0
2019;5008600;500860001;5701;1;570101;559,46192;79;2;1939;1; ; ;2;4;12553,1866666667;1;1;1;1;3;-1;-3;1;0;1
2019;5008600;500860002;5701;2;570102;559,46192;77;2;1941;2; ; ;1;4;12553,1866666667;1;1;1;1;3;-1;-3;1;0;1
2019;5008800;500880001;6995;1;699501;246,15888;57;1;1961;2; ; ; ;1;63436,84;10;4;5;3;1;3;0;0;0;0
2019;5009200;500920001;5353;1;535301;591,94461;54;1;1964;2; ; ; ;3;12148,9066666667;1;1;1;1;-9;1;1;1;0;1
2019;5009200;500920002;5353;2;535302;591,94461;17;1;2001;1; ;1; ;1;12148,9066666667;1;1;1;1; ;1;1;1;0;1
2019;5009300;500930001;2386;1;238601;520,48868;34;1;1984;1; ; ;2;1;32314,4333333333;8;3;4;2;1;3;0;0;0;0
2019;5009300;500930002;2386;2;238602;520,48868;31;1;1987;2; ; ;1;1;32314,4333333333;8;3;4;2;1;3;0;0;0;0
2019;5009300;500930003;2386;3;238603;520,48868;12;1;2006;1;1;2; ;-3;32314,4333333333;8;3;4;2; ;3;0;0;0;0
2019;5009500;500950001;3250;1;325001;388,55805;53;1;1965;2; ; ; ;3;8110,3;1;1;1;1;2;1;1;1;0;1
2019;5009700;500970001;4042;1;404201;529,71718;62;1;1956;1; ; ;2;4;50793,3533333333;10;4;5;3;1;-1;-3;0;0;0
2019;5009700;500970002;4042;2;404202;529,71718;59;1;1959;2; ; ;1;1;50793,3533333333;10;4;5;3;1;3;0;0;0;0
2019;5010200;501020001;6839;1;683901;684,54937;42;1;1976;1; ; ; ;2;21400;4;2;2;2;1;3;0;0;0;0
2019;5010300;501030001;2322;1;232201;469,6795;77;2;1941;1; ; ;2;4;59267,5266666667;10;4;5;3;3;-1;-3;0;0;0
2019;5010300;501030002;2322;2;232202;469,6795;70;2;1948;2; ; ;1;4;59267,5266666667;10;4;5;3;3;-1;-3;0;0;0
2019;5010500;501050001;5516;1;551601;701,82396;77;1;1941;1; ; ; ;4;21465,2;4;2;2;2;3;-1;-3;0;0;0
2019;5010600;501060001;7952;2;795202;2121,02923;54;2;1964;2; ; ;1;2;31150,184;7;3;4;2;1;3;0;0;0;0
2019;5010600;501060002;7952;1;795201;2121,02923;59;2;1959;1; ; ;2;1;31150,184;7;3;4;2;1;3;0;0;0;0
2019;5010600;501060003;7952;3;795203;2121,02923;22;2;1996;1;1;2; ;5;31150,184;7;3;4;2;4;3;0;0;0;0
2019;5010600;501060004;7952;4;795204;2121,02923;20;2;1998;1;1;2; ;5;31150,184;7;3;4;2;-9;3;0;0;0;0
2019;5010700;501070001;1348;1;134801;728,25928;78;2;1940;1; ; ;2;4;20677;4;2;2;2;3;-1;-3;0;0;0
2019;5010700;501070002;1348;2;134802;728,25928;72;2;1946;2; ; ;1;4;20677;4;2;2;2;3;-1;-3;0;0;0
2019;5011500;501150001;7308;1;730801;342,78158;52;2;1966;1; ; ;2;1;49617,94;10;4;5;3;1;3;0;0;0;0
2019;5011500;501150002;7308;2;730802;342,78158;50;2;1968;2; ; ;1;1;49617,94;10;4;5;3;1;3;0;0;0;0
2019;5012100;501210001;6889;1;688901;1173,88969;80;1;1938;2; ; ; ;4;28061;6;3;3;2;3;-1;-3;0;0;0
2019;5012500;501250001;1983;1;198301;478,7204;29;1;1989;1; ; ;2;1;41744,7555555556;9;4;5;3;1;3;0;0;0;0
2019;5012500;501250002;1983;2;198302;478,7204;28;1;1990;2; ; ;1;1;41744,7555555556;9;4;5;3;-9;3;0;0;0;0
2019;5012500;501250003;1983;3;198303;478,7204;0;1;2018;1;1;2; ;-3;41744,7555555556;9;4;5;3; ;3;0;0;0;0
2019;5012600;501260001;970;1;97001;604,13299;79;1;1939;1; ; ;2;4;23312,5333333333;5;2;3;2;3;-1;-3;0;0;0
2019;5012600;501260002;970;2;97002;604,13299;75;1;1943;2; ; ;1;4;23312,5333333333;5;2;3;2;3;-1;-3;0;0;0
2019;5012700;501270001;8796;1;879601;1834,51782;50;1;1968;1; ; ; ;1;26766,83;6;3;3;2;1;3;0;0;0;0
2019;5012700;501270002;8796;2;879602;1834,51782;20;1;1998;2;1; ; ;5;26766,83;6;3;3;2;4;3;0;0;0;0
2019;5012700;501270003;8796;3;879603;1834,51782;18;1;2000;2;1; ; ;5;26766,83;6;3;3;2;4;3;0;0;0;0
2019;5012800;501280001;3405;1;340501;346,40027;44;1;1974;2; ; ;2;3;6997,32222222222;1;1;1;1;2;1;1;1;1;1
2019;5012800;501280003;3405;2;340502;346,40027;41;1;1977;1; ; ;1;3;6997,32222222222;1;1;1;1;2;1;1;1;1;1
2019;5012800;501280004;3405;3;340503;346,40027;8;1;2010;1;2;1; ;-3;6997,32222222222;1;1;1;1; ;1;1;1;1;1
2019;5013100;501310001;8666;1;866601;206,23065;49;1;1969;2; ; ; ;3;22864,9461538462;4;2;2;2;1;3;0;0;0;0
2019;5013100;501310002;8666;2;866602;206,23065;10;1;2008;2; ;1; ;-3;22864,9461538462;4;2;2;2; ;3;0;0;0;0
2019;5013200;501320001;5121;1;512101;762,63298;47;1;1971;2; ; ; ;4;20697,97;4;2;2;2;3;1;1;1;0;0
2019;5013300;501330001;8495;1;849501;574,79441;73;1;1945;1; ; ; ;4;30722,04;7;3;4;2;3;-1;-3;0;0;0
2019;5013600;501360001;3259;1;325901;374,00069;49;1;1969;1; ; ;2;1;31950,4;8;3;4;2;1;3;0;0;0;0
2019;5013600;501360002;3259;2;325902;374,00069;46;1;1972;2; ; ;1;1;31950,4;8;3;4;2;1;3;0;0;0;0
2019;5013600;501360003;3259;3;325903;374,00069;13;1;2005;1;1;2; ;-3;31950,4;8;3;4;2; ;3;0;0;0;0
2019;5013600;501360004;3259;4;325904;374,00069;9;1;2009;1;1;2; ;-3;31950,4;8;3;4;2; ;3;0;0;0;0
2019;5013700;501370001;3183;1;318301;1488,12983;53;2;1965;1; ; ;2;1;16673,2826086957;2;1;1;1;1;3;0;0;0;0
2019;5013700;501370002;3183;2;318302;1488,12983;51;2;1967;2; ; ;1;5;16673,2826086957;2;1;1;1;-9;3;0;0;0;0
2019;5013700;501370003;3183;3;318303;1488,12983;28;2;1990;2;1;2; ;5;16673,2826086957;2;1;1;1;-9;3;0;0;0;0
2019;5013700;501370004;3183;4;318304;1488,12983;1;2;2017;2; ;3; ;-3;16673,2826086957;2;1;1;1; ;3;0;0;0;0
2019;5014200;501420001;4973;1;497301;473,71366;69;1;1949;2; ; ; ;4;12140,76;1;1;1;1;3;-1;-3;1;0;1
2019;5015500;501550001;7698;1;769801;241,56548;39;1;1979;2; ; ; ;1;14845,0333333333;2;1;1;1;1;3;0;1;0;1
2019;5015500;501550002;7698;2;769802;241,56548;14;1;2004;1; ;1; ;5;14845,0333333333;2;1;1;1; ;3;0;1;0;1
2019;5015700;501570001;7779;1;777901;1244,17673;35;1;1983;2; ; ; ;1;26527,3;6;3;3;2;1;3;0;0;0;0
2019;5016100;501610001;9220;1;922001;593,21554;59;2;1959;1; ; ;2;1;20068,1;3;2;2;2;1;3;0;0;0;0
2019;5016100;501610002;9220;2;922002;593,21554;57;2;1961;2; ; ;1;1;20068,1;3;2;2;2;1;3;0;0;0;0
2019;5016200;501620001;7209;1;720901;965,66702;51;1;1967;2; ; ;2;1;27560,208;6;3;3;2;1;3;0;0;0;0
2019;5016200;501620002;7209;2;720902;965,66702;50;1;1968;1; ; ;1;1;27560,208;6;3;3;2;1;3;0;0;0;0
2019;5016200;501620003;7209;3;720903;965,66702;20;1;1998;1;2;1; ;1;27560,208;6;3;3;2;4;3;0;0;0;0
2019;5016200;501620004;7209;4;720904;965,66702;16;1;2002;2;2;1; ;5;27560,208;6;3;3;2; ;3;0;0;0;0
2019;5016500;501650001;7360;1;736001;343,79855;50;1;1968;2; ; ; ;1;25290,02;5;2;3;2;-9;2;1;1;0;0
2019;5016600;501660001;7345;1;734501;438,28908;58;1;1960;2; ; ; ;1;14266,57;2;1;1;1;1;3;0;1;0;1
2019;5016900;501690001;1387;2;138702;646,75097;36;2;1982;1; ; ;1;2;21924,1761904762;4;2;2;2;1;3;0;0;0;0
2019;5016900;501690002;1387;1;138701;646,75097;38;2;1980;2; ; ;2;5;21924,1761904762;4;2;2;2;1;3;0;0;0;0
2019;5016900;501690003;1387;3;138703;646,75097;0;2;2018;1;2;1; ;-3;21924,1761904762;4;2;2;2; ;3;0;0;0;0
2019;5016900;501690004;1387;4;138704;646,75097;0;2;2018;1;2;1; ;-3;21924,1761904762;4;2;2;2; ;3;0;0;0;0
2019;5017000;501700001;4097;1;409701;519,97147;59;1;1959;1; ; ;2;1;9311,24666666667;1;1;1;1;1;3;0;1;0;1
2019;5017000;501700002;4097;2;409702;519,97147;61;1;1957;2; ; ;1;4;9311,24666666667;1;1;1;1;3;-1;-3;1;0;1
2019;5017200;501720001;1626;1;162601;525,11076;33;1;1985;2; ; ;2;1;11671,0695652174;1;1;1;1;1;3;0;1;0;1
2019;5017200;501720002;1626;2;162602;525,11076;29;1;1989;1; ; ;1;1;11671,0695652174;1;1;1;1;1;3;0;1;0;1
2019;5017200;501720003;1626;3;162603;525,11076;14;1;2004;2;2;1; ;5;11671,0695652174;1;1;1;1; ;3;0;1;0;1
2019;5017200;501720004;1626;4;162604;525,11076;3;1;2015;1;2;1; ;-3;11671,0695652174;1;1;1;1; ;3;0;1;0;1
2019;5017400;501740002;4332;1;433201;669,82663;68;1;1950;2; ; ; ;4;16379,98;2;1;1;1;3;-1;-3;0;0;0
2019;5017500;501750001;4186;1;418601;896,23556;31;1;1987;2; ; ;2;1;37605,1533333333;9;4;5;3;1;3;0;0;0;0
2019;5017500;501750002;4186;2;418602;896,23556;29;1;1989;1; ; ;1;1;37605,1533333333;9;4;5;3;1;3;0;0;0;0
2019;5017600;501760001;1304;1;130401;748,41174;27;1;1991;1; ; ; ;1;25559,8;5;2;3;2;1;3;0;0;0;0
2019;5017700;501770001;8843;1;884301;995,26508;48;1;1970;1; ; ; ;2;12000;1;1;1;1;1;3;0;1;0;1
2019;5018200;501820001;5656;1;565601;468,79787;59;1;1959;1; ; ; ;1;41201,97;9;4;5;3;1;3;0;0;0;0
2019;5018400;501840001;7968;2;796802;537,09079;70;2;1948;2; ; ;1;4;6277,73333333333;1;1;1;1;3;-1;-3;1;0;1
2019;5018400;501840002;7968;1;796801;537,09079;80;2;1938;1; ; ;2;4;6277,73333333333;1;1;1;1;3;-1;-3;1;0;1
2019;5018600;501860001;4596;1;459601;763,28165;68;1;1950;2; ; ; ;4;21424,76;4;2;2;2;3;-1;-3;0;0;0
2019;5018800;501880001;6946;2;694602;664,79855;75;2;1943;2; ; ;1;4;29246,5066666667;7;3;4;2;3;-1;-3;0;0;0
2019;5018800;501880002;6946;1;694601;664,79855;80;2;1938;1; ; ;2;4;29246,5066666667;7;3;4;2;3;-1;-3;0;0;0
2019;5019100;501910001;6630;1;663001;1426,54489;36;1;1982;2; ; ; ;5;18810,7;3;1;2;2;2;2;1;1;1;0
2019;5019300;501930001;2221;2;222102;769,27769;60;2;1958;1; ; ;1;3;11800,4466666667;1;1;1;1;2;-1;-3;1;0;1
2019;5019300;501930002;2221;1;222101;769,27769;63;2;1955;2; ; ;2;4;11800,4466666667;1;1;1;1;3;-1;-3;1;0;1
2019;5019400;501940001;2646;2;264602;422,91957;54;2;1964;2; ; ;1;1;29080,78;7;3;4;2;1;3;0;0;0;0
2019;5019400;501940002;2646;1;264601;422,91957;55;2;1963;1; ; ;2;1;29080,78;7;3;4;2;1;3;0;0;0;0
2019;5019600;501960001;740;1;74001;984,80988;28;1;1990;1; ; ;2;1;61536;10;4;5;3;1;3;0;0;0;0
2019;5019600;501960002;740;2;74002;984,80988;28;1;1990;1; ; ;1;1;61536;10;4;5;3;1;3;0;0;0;0
2019;5019700;501970001;1721;1;172101;629,23141;57;2;1961;1; ; ;2;2;34913,98;8;4;4;2;1;3;0;0;0;0
2019;5019700;501970002;1721;2;172102;629,23141;55;2;1963;2; ; ;1;1;34913,98;8;4;4;2;1;3;0;0;0;0
2019;5019800;501980001;9081;1;908101;488,76901;60;2;1958;1; ; ;2;1;33274,4;8;3;4;2;1;-1;-3;0;0;0
2019;5019800;501980002;9081;2;908102;488,76901;57;2;1961;2; ; ;1;3;33274,4;8;3;4;2;1;3;0;0;0;0
2019;5019900;501990001;5746;1;574601;1879,73689;26;1;1992;2; ; ; ;1;24837,88;5;2;3;2;1;3;0;0;0;0
2019;5020100;502010001;3321;2;332102;505,97055;80;2;1938;1; ; ;1;4;13383,8733333333;1;1;1;1;3;-1;-3;1;0;1
2019;5020100;502010002;3321;1;332101;505,97055;80;2;1938;2; ; ;2;5;13383,8733333333;1;1;1;1;-9;-1;-3;1;0;1
2019;5020500;502050001;7505;1;750501;1239,19021;32;2;1986;1; ; ;2;1;29708,5111111111;7;3;4;2;1;3;0;0;0;0
2019;5020500;502050002;7505;2;750502;1239,19021;30;2;1988;2; ; ;1;5;29708,5111111111;7;3;4;2;-9;3;0;0;0;0
2019;5020500;502050003;7505;3;750503;1239,19021;0;2;2018;2;1;2; ;-3;29708,5111111111;7;3;4;2; ;3;0;0;0;0
2019;5021100;502110001;1714;2;171402;455,51522;70;1;1948;2; ; ;1;4;24007,8933333333;5;2;3;2;3;-1;-3;0;0;0
2019;5021100;502110002;1714;1;171401;455,51522;70;1;1948;1; ; ;2;4;24007,8933333333;5;2;3;2;3;-1;-3;0;0;0
2019;5021200;502120001;1379;1;137901;837,93099;55;1;1963;1; ; ;2;1;44401,26;9;4;5;3;1;3;0;0;0;0
2019;5021200;502120002;1379;2;137902;837,93099;54;1;1964;2; ; ;1;1;44401,26;9;4;5;3;1;3;0;0;0;0
2019;5021200;502120004;1379;3;137903;837,93099;16;1;2002;1;1;2; ;5;44401,26;9;4;5;3; ;3;0;0;0;0
2019;5021400;502140001;811;1;81101;844,11968;80;1;1938;2; ; ; ;4;4029,7;1;1;1;1;3;-1;-3;1;0;1
2019;5021600;502160001;4284;1;428401;608,25457;43;1;1975;2; ; ; ;1;14046,15;2;1;1;1;4;2;1;1;0;1
2019;5022100;502210001;6030;1;603001;1256,55046;37;1;1981;1; ; ; ;2;0;1;1;1;1;1;3;0;1;0;1
2019;5022600;502260001;2118;2;211802;1082,58952;60;2;1958;2; ; ;1;1;53587,66;10;4;5;3;1;-1;-3;0;0;0
2019;5022600;502260002;2118;1;211801;1082,58952;69;2;1949;1; ; ;2;4;53587,66;10;4;5;3;3;-1;-3;0;0;0
2019;5022600;502260003;2118;3;211803;1082,58952;30;2;1988;1;1;2; ;3;53587,66;10;4;5;3;4;1;1;1;0;0
2019;5022800;502280001;4224;1;422401;1231,41888;30;1;1988;1; ; ; ;2;13193,26;1;1;1;1;1;3;0;1;0;1
2019;5023000;502300001;6428;1;642801;311,57755;77;1;1941;2; ; ;2;4;11866,4;1;1;1;1;3;-1;-3;1;0;1
2019;5023000;502300002;6428;2;642802;311,57755;75;1;1943;1; ; ;1;4;11866,4;1;1;1;1;3;-1;-3;1;0;1
2019;5023300;502330001;8117;1;811701;237,90898;55;1;1963;2; ; ; ;1;27205,24;6;3;3;2;1;3;0;0;0;0
2019;5023500;502350001;6678;1;667801;363,70971;41;1;1977;2; ; ; ;1;23182,8666666667;5;2;3;2;1;3;0;0;0;0
2019;5023500;502350002;6678;2;667802;363,70971;15;1;2003;2; ;1; ;5;23182,8666666667;5;2;3;2; ;3;0;0;0;0
2019;5023800;502380001;6339;3;633903;1778,13041;48;2;1970;1;1;2; ;1;26859,7;6;3;3;2;1;3;0;0;0;0
2019;5023800;502380002;6339;1;633901;1778,13041;80;2;1938;1; ; ;2;4;26859,7;6;3;3;2;3;-1;-3;0;0;0
2019;5023800;502380003;6339;2;633902;1778,13041;80;2;1938;2; ; ;1;4;26859,7;6;3;3;2;3;-1;-3;0;0;0
2019;5023900;502390001;7573;1;757301;408,48888;66;2;1952;1; ; ;2;4;21824,88;4;2;2;2;3;-1;-3;0;0;0
2019;5023900;502390002;7573;2;757302;408,48888;63;2;1955;2; ; ;1;4;21824,88;4;2;2;2;-9;-1;-3;0;0;0
2019;5024300;502430001;2186;1;218601;628,28414;80;1;1938;2; ; ; ;4;22073,84;4;2;2;2;3;-1;-3;0;0;0
2019;5025500;502550001;6331;1;633101;1052,86789;53;1;1965;1; ; ; ;1;9142,56;1;1;1;1;1;3;0;1;0;1
2019;5025800;502580001;2314;1;231401;572,76774;80;1;1938;1; ; ; ;4;28241,47;6;3;3;2;3;-1;-3;0;0;0
2019;5025900;502590001;6198;1;619801;411,57711;70;1;1948;1; ; ; ;4;36430,35;8;4;4;2;3;-1;-3;0;0;0
2019;5026200;502620001;3802;1;380201;1453,42515;33;2;1985;1; ; ;2;1;17522,0416666667;3;1;2;2;1;3;0;0;0;0
2019;5026200;502620002;3802;2;380202;1453,42515;32;2;1986;2; ; ;1;2;17522,0416666667;3;1;2;2;1;3;0;0;0;0
2019;5026200;502620003;3802;3;380203;1453,42515;8;2;2010;2;1;2; ;-3;17522,0416666667;3;1;2;2; ;3;0;0;0;0
2019;5026200;502620004;3802;4;380204;1453,42515;6;2;2012;2;1;2; ;-3;17522,0416666667;3;1;2;2; ;3;0;0;0;0
2019;5026200;502620005;3802;5;380205;1453,42515;3;2;2015;1;1;2; ;-3;17522,0416666667;3;1;2;2; ;3;0;0;0;0
2019;5026300;502630001;7291;1;729101;876,42889;35;1;1983;2; ; ; ;1;29410,89;7;3;4;2;1;3;0;0;0;0
2019;5026400;502640001;2459;1;245901;320,52696;53;1;1965;1; ; ;2;1;84668,05;10;4;5;3;1;3;0;0;0;0
2019;5026400;502640002;2459;2;245902;320,52696;49;1;1969;2; ; ;1;1;84668,05;10;4;5;3;1;3;0;0;0;0
2019;5026400;502640003;2459;3;245903;320,52696;8;1;2010;1;1;2; ;-3;84668,05;10;4;5;3; ;3;0;0;0;0
2019;5026900;502690001;425;1;42501;494,99517;34;1;1984;2; ; ; ;1;40230,7;9;4;5;3;1;3;0;0;0;0
2019;5026901;502690002;73;1;7301;435,08436;35;1;1983;1; ; ; ;1;31272,49;7;3;4;2;1;3;0;0;0;0
2019;5027100;502710001;5005;1;500501;522,98388;61;1;1957;2; ; ; ;4;19852,88;3;2;2;2;3;-1;-3;0;0;0
2019;5027400;502740001;3839;1;383901;485,13901;64;1;1954;2; ; ; ;4;13685,44;2;1;1;1;3;-1;-3;1;0;1
2019;5027500;502750001;2361;1;236101;466,84321;40;1;1978;1; ; ;2;1;71399,719047619;10;4;5;3;1;3;0;0;0;0
2019;5027500;502750002;2361;2;236102;466,84321;39;1;1979;2; ; ;1;1;71399,719047619;10;4;5;3;1;3;0;0;0;0
2019;5027500;502750003;2361;4;236104;466,84321;2;1;2016;1;1;2; ;-3;71399,719047619;10;4;5;3; ;3;0;0;0;0
2019;5027500;502750004;2361;3;236103;466,84321;4;1;2014;1;1;2; ;-3;71399,719047619;10;4;5;3; ;3;0;0;0;0
2019;5027700;502770001;3219;1;321901;479,17306;64;1;1954;2; ; ; ;4;30062,12;7;3;4;2;3;-1;-3;0;0;0
2019;5027800;502780001;6342;1;634201;461,53512;67;1;1951;1; ; ;2;4;24442,22;5;2;3;2;3;-1;-3;0;0;0
2019;5027800;502780002;6342;2;634202;461,53512;62;1;1956;2; ; ;1;4;24442,22;5;2;3;2;3;-1;-3;0;0;0
2019;5027900;502790001;1608;1;160801;1205,48801;48;2;1970;2; ; ;2;2;24599,9388888889;5;2;3;2;1;3;0;0;0;0
2019;5027900;502790002;1608;2;160802;1205,48801;46;2;1972;1; ; ;1;1;24599,9388888889;5;2;3;2;1;3;0;0;0;0
2019;5027900;502790003;1608;3;160803;1205,48801;6;2;2012;2;2;1; ;-3;24599,9388888889;5;2;3;2; ;3;0;0;0;0
2019;5028300;502830001;1079;1;107901;904,84363;34;1;1984;1; ; ;2;1;21272,9047619048;4;2;2;2;1;3;0;0;0;0
2019;5028300;502830002;1079;2;107902;904,84363;33;1;1985;2; ; ;1;1;21272,9047619048;4;2;2;2;-9;3;0;0;0;0
2019;5028300;502830003;1079;3;107903;904,84363;3;1;2015;1;1;2; ;-3;21272,9047619048;4;2;2;2; ;3;0;0;0;0
2019;5028300;502830004;1079;4;107904;904,84363;1;1;2017;1;1;2; ;-3;21272,9047619048;4;2;2;2; ;3;0;0;0;0
2019;5028600;502860001;4401;1;440101;299,27473;44;1;1974;2; ; ; ;1;23562,1;5;2;3;2;1;3;0;0;0;0
2019;5028600;502860002;4401;2;440102;299,27473;5;1;2013;2; ;1; ;-3;23562,1;5;2;3;2; ;3;0;0;0;0
2019;5028800;502880001;8404;1;840401;1021,09992;26;1;1992;2; ; ; ;1;30391,0266666667;7;3;4;2;1;3;0;0;0;0
2019;5028800;502880002;8404;2;840402;1021,09992;24;1;1994;2; ; ; ;5;30391,0266666667;7;3;4;2;4;3;0;0;0;0
2019;5029000;502900001;3518;1;351801;929,45691;45;1;1973;1; ; ;2;1;20306,35;3;2;2;2;1;3;0;0;0;0
2019;5029000;502900002;3518;2;351802;929,45691;44;1;1974;2; ; ;1;1;20306,35;3;2;2;2;1;3;0;0;0;0
2019;5029000;502900003;3518;3;351803;929,45691;13;1;2005;2;1;2; ;-3;20306,35;3;2;2;2; ;3;0;0;0;0
2019;5029200;502920001;8065;1;806501;768,80153;80;1;1938;2; ; ; ;4;26127,81;6;3;3;2;3;-1;-3;0;0;0
2019;5029600;502960001;2059;1;205901;1122,09192;34;2;1984;1; ; ;2;5;44501,8933333333;9;4;5;3;4;3;0;0;0;0
2019;5029600;502960002;2059;2;205902;1122,09192;32;2;1986;2; ; ;1;1;44501,8933333333;9;4;5;3;-9;3;0;0;0;0
2019;5029700;502970001;1897;1;189701;578,87083;43;1;1975;1; ; ;2;1;28190,7611111111;6;3;3;2;1;3;0;0;0;0
2019;5029700;502970002;1897;2;189702;578,87083;32;1;1986;2; ; ;1;1;28190,7611111111;6;3;3;2;-9;3;0;0;0;0
2019;5029700;502970003;1897;3;189703;578,87083;2;1;2016;1;1;2; ;-3;28190,7611111111;6;3;3;2; ;3;0;0;0;0
2019;5029800;502980001;7047;1;704701;913,50841;70;1;1948;2; ; ; ;5;9840;1;1;1;1;-9;-1;-3;1;0;1
2019;5030900;503090001;4755;1;475501;329,58563;37;1;1981;2; ; ; ;5;16851,125;2;1;1;1;4;1;1;1;0;0
2019;5030900;503090002;4755;2;475502;329,58563;10;1;2008;1; ;1; ;-3;16851,125;2;1;1;1; ;1;1;1;0;0
2019;5030900;503090003;4755;3;475503;329,58563;6;1;2012;1; ;1; ;-3;16851,125;2;1;1;1; ;1;1;1;0;0
2019;5031300;503130001;736;1;73601;764,54782;32;1;1986;1; ; ;2;2;48164,5222222222;10;4;5;3;1;3;0;0;0;0
2019;5031300;503130002;736;2;73602;764,54782;30;1;1988;2; ; ;1;5;48164,5222222222;10;4;5;3;-9;3;0;0;0;0
2019;5031300;503130003;736;3;73603;764,54782;1;1;2017;2;1;2; ;-3;48164,5222222222;10;4;5;3; ;3;0;0;0;0
2019;5031400;503140001;2574;2;257402;650,97233;25;2;1993;2; ; ;1;5;17392,8952380952;2;1;1;1;-9;3;0;0;0;0
2019;5031400;503140002;2574;1;257401;650,97233;27;2;1991;1; ; ;2;1;17392,8952380952;2;1;1;1;1;3;0;0;0;0
2019;5031400;503140003;2574;3;257403;650,97233;5;2;2013;2;1;2; ;-3;17392,8952380952;2;1;1;1; ;3;0;0;0;0
2019;5031400;503140004;2574;4;257404;650,97233;1;2;2017;2;1;2; ;-3;17392,8952380952;2;1;1;1; ;3;0;0;0;0
2019;5031700;503170001;5156;2;515602;250,19091;36;2;1982;1; ; ;1;1;31265,319047619;7;3;4;2;1;3;0;0;0;0
2019;5031700;503170002;5156;1;515601;250,19091;41;2;1977;2; ; ;2;1;31265,319047619;7;3;4;2;1;3;0;0;0;0
2019;5031700;503170003;5156;3;515603;250,19091;5;2;2013;1;2;1; ;-3;31265,319047619;7;3;4;2; ;3;0;0;0;0
2019;5031700;503170004;5156;4;515604;250,19091;2;2;2016;1;2;1; ;-3;31265,319047619;7;3;4;2; ;3;0;0;0;0
2019;5031800;503180001;6358;2;635802;712,52924;30;2;1988;2; ; ;1;1;20801,9285714286;4;2;2;2;1;3;0;0;0;0
2019;5031800;503180002;6358;1;635801;712,52924;34;2;1984;1; ; ;2;1;20801,9285714286;4;2;2;2;1;3;0;0;0;0
2019;5031800;503180003;6358;3;635803;712,52924;10;2;2008;1;1;2; ;-3;20801,9285714286;4;2;2;2; ;3;0;0;0;0
2019;5031800;503180004;6358;4;635804;712,52924;4;2;2014;1;1;2; ;-3;20801,9285714286;4;2;2;2; ;3;0;0;0;0
2019;5031900;503190001;7987;1;798701;906,96596;39;1;1979;1; ; ;2;1;20915,9571428571;4;2;2;2;1;3;0;0;0;0
2019;5031900;503190002;7987;2;798702;906,96596;37;1;1981;2; ; ;1;1;20915,9571428571;4;2;2;2;1;3;0;0;0;0
2019;5031900;503190003;7987;3;798703;906,96596;13;1;2005;2;1;2; ;-3;20915,9571428571;4;2;2;2; ;3;0;0;0;0
2019;5031900;503190004;7987;4;798704;906,96596;11;1;2007;1;1;2; ;-3;20915,9571428571;4;2;2;2; ;3;0;0;0;0
2019;5032000;503200001;5509;1;550901;396,33773;60;1;1958;1; ; ;2;1;43695,0733333333;9;4;5;3;1;-1;-3;0;0;0
2019;5032000;503200002;5509;2;550902;396,33773;53;1;1965;2; ; ;1;1;43695,0733333333;9;4;5;3;1;3;0;0;0;0
2019;5032100;503210001;7285;1;728501;516,7287;74;1;1944;2; ; ; ;4;46651,68;10;4;5;3;3;-1;-3;0;0;0
2019;5032400;503240001;7161;1;716101;355,30349;23;1;1995;2; ; ; ;5;11491,33;1;1;1;1;4;-1;-3;1;0;1
2019;5032700;503270001;6767;1;676701;411,13128;40;1;1978;1; ; ;2;2;6616,65238095238;1;1;1;1;1;3;0;1;0;1
2019;5032700;503270002;6767;2;676702;411,13128;38;1;1980;2; ; ;1;5;6616,65238095238;1;1;1;1;-9;3;0;1;0;1
2019;5032700;503270003;6767;3;676703;411,13128;4;1;2014;2;1;2; ;-3;6616,65238095238;1;1;1;1; ;3;0;1;0;1
2019;5032700;503270004;6767;4;676704;411,13128;1;1;2017;1;1;2; ;-3;6616,65238095238;1;1;1;1; ;3;0;1;0;1
2019;5032800;503280001;7620;2;762002;562,81676;48;2;1970;2; ; ;1;4;19443,62;3;2;2;2;-9;3;0;0;0;0
2019;5032800;503280002;7620;1;762001;562,81676;59;2;1959;1; ; ;2;1;19443,62;3;2;2;2;1;3;0;0;0;0
2019;5032900;503290001;7522;1;752201;445,78418;55;1;1963;1; ; ;2;1;28832,7733333333;7;3;4;2;1;3;0;0;0;0
2019;5032900;503290002;7522;2;752202;445,78418;54;1;1964;2; ; ;1;1;28832,7733333333;7;3;4;2;1;3;0;0;0;0
2019;5033000;503300001;6146;1;614601;543,67552;62;1;1956;2; ; ; ;4;21498,56;4;2;2;2;3;-1;-3;0;0;0
2019;5033300;503330001;2922;1;292201;937,50408;63;2;1955;1; ; ;2;2;37446,6666666667;9;4;5;3;1;-1;-3;0;0;0
2019;5033300;503330002;2922;2;292202;937,50408;59;2;1959;2; ; ;1;1;37446,6666666667;9;4;5;3;1;3;0;0;0;0
2019;5033600;503360001;5132;1;513201;378,07623;77;1;1941;1; ; ;2;4;35856,86;8;4;4;2;3;-1;-3;0;0;0
