Hid;pid;pkzqu;ln;lnpkzqu;rb062;rb062_f;rb063;rb063_f;rb064;rb064_f;dgew;ngew
4610800;461080001;1;2480;248001;2250,15907046326;1;3421,49372106712;1;6622,52020818567;1; ;1,2365673347
4610800;461080003;2;2480;248002; ; ; ; ; ; ; ;0
4611100;461110001;1;857;85701;826,842450030555;1;1322,77104686193;1;3046,46639559937;1; ;1,0192182487
4611100;461110002;2;857;85702;984,957551252515;1;1722,8889739097;1;4356,88519334611;1; ;1,0192182487
4611100;461110003;3;857;85703;852,105397770702;1;1553,28337907652;1;3127,30200924393;1; ;1,0192182487
4611600;461160001;1;5690;569001;1534,24731432272;1;2473,78759316321;1;5424,35587846991;1; ;1,0358697678
4611600;461160002;2;5690;569002;1117,39549730306;1;1613,84987087608;1;2808,72225731043;1; ;1,0612310467
4611600;461160003;3;5690;569003;1381,79409600974;1;1993,5883898794;1;3534,34293038376;1; ;1,0713205935
4611600;461160004;4;5690;569004;1413,4995836618;1;2030,77658791653;1;3538,33969686211;1; ;1,1217469434
4611600;461160005;5;5690;569005;1202,82434643062;1;1876,47902658193;1;3822,48692395931;1; ;1,0358697678
4611600;461160006;6;5690;569006;1120,13570836844;1;0;1;0;1; ;1,0358697678
4611700;461170001;1;15;1501;1789,47032984865;1;2733,89833749196;1;5086,10929917896;1; ;1,0367030609
4611700;461170002;2;15;1502;2041,6119135035;1;3146,82908838204;1;6021,28413167661;1; ;1,0367030609
4611701;461170003;1;655;65501;2552,68814651622;1;3708,14949937511;1;7487,01437540584;1; ;1,0729774471
4611700;461170004;3;15;1503;2370,04793492432;1;3618,13480570102;1;6871,98909335243;1; ;1,1303649435
4611702;461170005;1;7144;714401;2744,19741705366;1;4022,58882721821;1;7132,60646387562;1; ;1,1303649435
4611900;461190001;1;1732;173201;1319,3188756648;1;1984,91304638734;1;3875,06590228933;1; ;1,0489913075
4612000;461200001;1;2726;272601;687,066018280448;1;1006,71986643334;1;2076,57853060213;1; ;1,005725414
4612100;461210001;1;4314;431401;989,714967628633;1;1386,41940251104;1;2182,78201051892;1; ;1,0190581735
4612500;461250001;1;3975;397501;756,507564195934;1;1059,84902574293;1;2169,40734487764;1; ;1,0045468065
4612600;461260001;1;120;12001;912,925099674168;1;1454,13809999974;1;2914,40382811624;1; ;1,0292906619
4612600;461260002;2;120;12002;653,992686963881;1;1051,07274865616;1;2151,31490083382;1; ;1,0292906619
4612600;461260003;3;120;12003;740,381231040566;1;1288,29500903237;1;2875,67950854137;1; ;1,0292906619
4613100;461310001;1;7605;760501;847,321358411219;1;1227,58732194578;1;2487,24290761429;1; ;1,0041495391
4613200;461320001;1;3698;369801;603,51778577728;1;857,083869983485;1;1609,56818886034;1; ;1,0191671399
4613200;461320002;2;3698;369802;669,028175046139;1;936,506653618385;1;1717,54724615331;1; ;1,0107296402
4613600;461360001;1;8848;884801;655,104427315697;1;868,218383902078;1;1602,24176740528;1; ;1,0811664094
4613600;461360002;2;8848;884802;694,680081999482;1;912,946691735728;1;1629,64866257484;1; ;1,1449934849
4613700;461370001;1;2758;275801;625,441652708193;1;932,545814982533;1;2011,36118179346;1; ;1,1069948403
4613700;461370002;2;2758;275802;606,051064265023;1;911,564963517492;1;2012,1184511166;1; ;1,062678662
4613700;461370003;3;2758;275803;699,738278064114;1;1208,49810939271;1;2397,48553267007;1; ;1,062678662
4613900;461390001;1;9004;900401;1099,3294901989;1;1400,22369498541;1;2717,39417876921;1; ;1,0239751023
4614000;461400001;1;489;48901;1212,84409587003;1;1801,93771257391;1;4414,62006596182;1; ;1,0355037192
4614000;461400002;2;489;48902;1315,58443044691;1;1949,57267371043;1;4795,71763398449;1; ;1,0079915361
4614000;461400003;3;489;48903;1234,91581902491;1;1813,98937157571;1;4389,40302289473;1; ;1,0079915361
4614000;461400004;4;489;48904;1317,14587574881;1;2246,71169336753;1;4884,88143446479;1; ;1,0079915361
4614100;461410001;1;6634;663401;843,035726857474;1;1289,89620090605;1;2195,66744150118;1; ;1,0430501544
4614100;461410002;2;6634;663402;863,522362325881;1;1309,57338058833;1;2171,24336059296;1; ;1,0769036348
4614100;461410003;3;6634;663403;868,150415005766;1;1437,11805790344;1;2729,46339655583;1; ;1,0769036348
4614100;461410004;4;6634;663404;858,953567697763;1;1406,5538909526;1;2722,20181205642;1; ;1,0430501544
4614100;461410005;5;6634;663405;867,143751639901;1;0;1;0;1; ;1,0430501544
4614800;461480001;1;378;37801;857,447049524393;1;1243,598866702;1;1926,03231432012;1; ;1,0101965158
4614900;461490001;1;7093;709301;831,27000700355;1;1188,91454651824;1;2413,62945653454;1; ;1,1856589073
4614900;461490002;2;7093;709302;838,487968441655;1;1189,81644149117;1;2426,62636066026;1; ;1,1856589073
4615400;461540001;1;2685;268501;463,035857525899;1;692,055942012482;1;1318,31212893198;1; ;1,0099771426
4615400;461540002;2;2685;268502;477,32039418231;1;719,769596700306;1;1402,38723297785;1; ;1,0055851395
4615400;461540003;3;2685;268503;480,065902920482;1;783,590311479453;1;1676,09319010169;1; ;1,0099771426
4615400;461540004;4;2685;268504;491,906101262564;1;802,916542837292;1;1717,43183900362;1; ;1,0099771426
4616000;461600001;1;646;64601;1061,95787368777;1;1597,71384846931;1;3119,1524823152;1; ;1,138105797
4616100;461610001;1;5989;598901;740,603207097363;1;1084,61111119159;1;2187,52949553494;1; ;1,037278866
4616100;461610003;2;5989;598902; ; ; ; ; ; ; ;0
4616700;461670001;2;6337;633702;614,590666182566;1;854,440611121618;1;1414,99085831423;1; ;1,1040522123
4616700;461670002;1;6337;633701;688,396066418876;1;964,366345265284;1;1590,39521586595;1; ;1,1040522123
4617400;461740001;1;2986;298601;603,408221866989;1;883,52985408277;1;1810,84348361013;1; ;1,0189808099
4617400;461740002;2;2986;298602;585,075236156522;1;849,177275715335;1;1700,44081012017;1; ;1,0189808099
4617700;461770001;1;4768;476801;909,240549743996;1;1325,92187119313;1;2057,94876140016;1; ;1,0189808099
4617700;461770002;2;4768;476802;919,138100747065;1;1351,31484696633;1;2087,43102153583;1; ;1,0189808099
4617800;461780001;1;6704;670401;846,018935921539;1;1212,40444700281;1;2652,26438426087;1; ;1,0636364304
4617900;461790001;1;7932;793201;1421,28704556726;1;2103,98584806708;1;4239,30016909319;1; ;1,3145083254
4617900;461790002;2;7932;793202;1429,81387939394;1;2114,36545496963;1;4281,93871057791;1; ;1,1760597141
4618400;461840001;1;8231;823101;815,519020707057;1;1174,46716627493;1;1889,77361560237;1; ;1,021651517
4618400;461840002;2;8231;823102;835,704181502007;1;1193,14903441218;1;1847,13953944934;1; ;1,021651517
4618700;461870001;1;3545;354501;635,532939977099;1;849,319532652827;1;1851,27708750879;1; ;1,0199041502
4618700;461870002;2;3545;354502; ; ; ; ; ; ; ;0
4618900;461890001;1;5128;512801;544,928904561654;1;821,719043743339;1;1601,02385725003;1; ;1,0099771426
4618900;461890002;2;5128;512802;563,721924812165;1;842,541892529677;1;1604,97602668535;1; ;1,0055851395
4618900;461890003;3;5128;512803;553,615889700681;1;893,752573600256;1;1948,58675827774;1; ;1,0099771426
4618900;461890004;4;5128;512804;540,959077010273;1;873,319527645334;1;1904,03800512713;1; ;1,0099771426
4619000;461900001;1;5470;547001;554,134181037298;1;815,244982614925;1;1636,37521924844;1; ;1,0293269696
4619000;461900002;2;5470;547002;556,313081465697;1;825,010827356474;1;1648,17702371137;1; ;1,0293269696
4619300;461930001;1;4875;487501;905,289400108797;1;1266,29216573037;1;2293,46482920285;1; ;1,0877756553
4619400;461940001;1;1293;129301;886,901012097247;1;1222,08630441698;1;2125,50887594801;1; ;1,2977524675
4619500;461950001;2;8878;887802;843,880498631556;1;1170,22088260032;1;1707,01553188317;1; ;1,0524466443
4619500;461950002;1;8878;887801;793,033575991433;1;1108,96338234134;1;1695,10076348309;1; ;1,0524466443
4620300;462030001;1;6370;637001;669,014467238398;1;951,821037392167;1;1729,72899249837;1; ;1,0369599562
4620300;462030002;2;6370;637002;657,388295858604;1;942,915842622838;1;1705,30359856872;1; ;1,021651517
4620400;462040001;1;6565;656501;1245,63749393251;1;1790,45076230621;1;3856,38844518206;1; ;1,0251555039
4620500;462050001;1;8463;846301;1192,16423409131;1;1574,22274201806;1;2809,16908150981;1; ;1,082270078
4620500;462050002;2;8463;846302;1241,37595043641;1;1631,41292879628;1;2912,14144438759;1; ;1,082270078
4620900;462090001;1;980;98001;992,987428469383;1;1493,94792875552;1;2916,57445098307;1; ;1,0046200639
4621000;462100001;1;1194;119401;534,715289458945;1;816,921754163411;1;1519,79072285614;1; ;1,1152967522
4621000;462100002;2;1194;119402;675,723956415178;1;1031,87393276917;1;1854,93647745863;1; ;1,1152967522
4621000;462100003;3;1194;119403;618,852815841528;1;941,074798304157;1;1664,00740593588;1; ;1,1152967522
4621100;462110001;1;2802;280201;1266,50097355129;1;1906,76928427002;1;3631,71295686786;1; ;1,3792451548
4621100;462110002;2;2802;280202; ; ; ; ; ; ; ;0
4621200;462120001;1;744;74401;623,190549873141;1;876,672255130007;1;1673,11431452519;1; ;1,0009350241
4621201;462120002;1;2881;288101;860,093505653324;1;1220,03042717931;1;2337,51013347796;1; ;1,2027908683
4621201;462120102;2;2881;288102; ; ; ; ; ; ; ;1,403213234
4621300;462130001;1;4807;480701;1214,75098276313;1;1688,67412931444;1;3072,19464088226;1; ;1,0051343957
4622200;462220001;1;5464;546401;1170,88239584212;1;1733,30221948196;1;3492,41341090295;1; ;1,076878594
4622200;462220002;2;5464;546402;1155,97508606772;1;1726,49869944551;1;3546,63080163241;1; ;1,0450362596
4622300;462230001;1;1230;123001;923,856347472557;1;1473,00590441029;1;2669,69543263613;1; ;1,0112703446
4622300;462230002;2;1230;123002;922,339995457144;1;1457,83162724465;1;2589,81152293298;1; ;1,0201330397
4622300;462230003;3;1230;123003;1176,11399800368;1;1848,26987021272;1;3260,69872936379;1; ;1,0400309349
4622300;462230004;4;1230;123004;1034,48546489678;1;1632,33082738037;1;2919,71462637052;1; ;1,0400309349
4624100;462410002;1;7743;774301;1033,13332492332;1;1485,00214402917;1;3198,49349106271;1; ;1,0293269696
4624500;462450001;1;1847;184701;679,164512365606;1;1046,82708264635;1;2003,04596287706;1; ;1,0634872069
4624500;462450002;2;1847;184702;671,582980383776;1;1026,02404909076;1;1908,8019425218;1; ;1,021651517
4624500;462450003;3;1847;184703;954,043332203096;1;1450,35550557885;1;2705,82802342373;1; ;1,1312774056
4625000;462500001;1;5417;541701;1118,53260703128;1;1702,49777947532;1;3661,68726326808;1; ;1,0248129049
4625000;462500002;2;5417;541702;803,539971071369;1;1220,59069468198;1;2678,65061227223;1; ;1,0099771426
4625000;462500003;3;5417;541703;815,298102982074;1;1227,69059205549;1;2629,50715729494;1; ;1,0055851395
4625100;462510001;1;2184;218401;698,292198318473;1;1014,44853445192;1;2020,19259612415;1; ;1,1089975035
4625100;462510002;2;2184;218402;661,687109385806;1;952,838182640108;1;1852,385366821;1; ;1,18606285
4625100;462510003;3;2184;218403;693,224451729655;1;1078,19405604777;1;2416,92488725475;1; ;1,18606285
4625100;462510004;4;2184;218404;655,967089024725;1;1020,2464938805;1;2287,02720847214;1; ;1,18606285
4625100;462510005;5;2184;218405;655,967089024725;1;1020,2464938805;1;2287,02720847214;1; ;1,18606285
4625200;462520001;1;5322;532201;3949,54763460867;1;6347,7192320071;1;15431,7614657158;1; ;1,0637172502
4625200;462520003;2;5322;532202;6450,95545610865;1;10335,7755481865;1;24724,2968272081;1; ;1,1266903126
4625400;462540001;1;963;96301;1303,95371383664;1;1813,66580242122;1;4475,4286708975;1; ;1,0112703446
4625400;462540002;2;963;96302;1285,4445658622;1;1802,04906210226;1;4425,90886531497;1; ;1,0112703446
4625400;462540003;3;963;96303;1304,94086367217;1;1822,93829425371;1;4522,91222230887;1; ;1,0112703446
4625400;462540004;4;963;96304;1291,57445625201;1;1788,94025834339;1;4353,92785641682;1; ;1,0112703446
4625400;462540005;6;963;96306;1338,76657262184;1;2022,86077378585;1;5427,85985219955;1; ;1,0112703446
4625400;462540006;5;963;96305;1326,17768572019;1;1981,77517374724;1;5420,80155382363;1; ;1,0112703446
4625400;462540007;7;963;96307;1326,17768572019;1;1981,77517374724;1;0;1; ;1,0112703446
4625800;462580001;1;113;11301;1146,58579968624;1;1526,01095923146;1;2711,02432239736;1; ;1,082270078
4625800;462580002;2;113;11302;1047,39515557762;1;1383,05883253291;1;2468,04089825298;1; ;1,082270078
4626100;462610001;1;6218;621801;613,932789293547;1;908,828307671254;1;1831,18912226856;1; ;1,2139865897
4626101;462610002;1;1668;166801;797,141620579694;1;1179,63434038592;1;2246,89383956968;1; ;1,2597889144
4626100;462610003;2;6218;621802;602,797546181032;1;974,33338121909;1;2167,96677756794;1; ;1,2139865897
4626200;462620001;2;7309;730902;964,785515486028;1;1331,43738423362;1;2608,88994637839;1; ;1,0301057286
4626200;462620002;1;7309;730901;900,308628243585;1;1246,7952232926;1;2473,49726212562;1; ;1,0301057286
4626300;462630001;1;564;56401;911,050129204402;1;1366,10301358658;1;2632,82654060433;1; ;1,0164362492
4626300;462630002;2;564;56402;886,771562329585;1;1340,51393823553;1;2571,05144576575;1; ;1,0280572974
4626300;462630003;3;564;56403; ; ; ; ; ; ; ;0
4626300;462630004;4;564;56404; ; ; ; ; ; ; ;0
4626400;462640001;1;2411;241101;529,819692830112;1;728,905218710346;1;1343,94906814435;1; ;1,0185082203
4626500;462650001;1;8739;873901;1110,82438011077;1;1649,84233977336;1;3374,2397740168;1; ;1,0046992498
4626500;462650002;2;8739;873902;965,743056758245;1;1446,06613220005;1;2943,02392017678;1; ;1,0083946131
4626600;462660001;1;8;801;684,750105889859;1;994,74301461121;1;2024,12635407068;1; ;1,021651517
4626600;462660002;2;8;802;771,287106348354;1;1130,45560659818;1;2343,82739641448;1; ;1,021651517
4626600;462660003;3;8;803;691,258204713108;1;1096,43629660488;1;2456,34730110904;1; ;1,021651517
4626600;462660004;4;8;804;706,200536808062;1;1107,95785937531;1;2530,04801511751;1; ;1,021651517
4626600;462660005;5;8;805;691,258204713108;1;1096,43629660488;1;2456,34730110904;1; ;1,021651517
4627000;462700001;1;5476;547601;987,556430933036;1;1466,75968032526;1;2999,80109187739;1; ;1,0324009584
4627000;462700002;2;5476;547602;961,436867032474;1;1439,6182110085;1;2929,90115498672;1; ;1,0556560818
4627100;462710001;1;1619;161901;1089,03639211258;1;1737,80567339015;1;4017,48227611844;1; ;1,1087677495
4627100;462710002;2;1619;161902;809,349630109195;1;1174,60170670946;1;2399,84320545751;1; ;1,0637172502
4627100;462710003;3;1619;161903;737,606378927593;1;1169,95125837119;1;2621,0429414166;1; ;1,0637172502
4627100;462710004;4;1619;161904;885,354651803069;1;1404,30156052577;1;0;1; ;1,1087677495
4627300;462730001;1;3829;382901;749,819626417115;1;1161,18074709214;1;2719,30000651546;1; ;1,0434773701
4627300;462730002;2;3829;382902;721,006464483448;1;1121,2165725305;1;2651,3755250807;1; ;1,0776668015
4627300;462730003;3;3829;382903;723,86365261632;1;0;1;0;1; ;1,0434773701
4627500;462750001;1;1417;141701;588,570651867193;1;826,125733576936;1;1182,72844195611;1; ;1,0189808099
4627500;462750002;2;1417;141702;590,085207285411;1;821,855970998283;1;1181,52876046135;1; ;1,0189808099
4627700;462770001;1;8575;857501;846,044218839434;1;1254,72007509698;1;2545,32711013318;1; ;1,0855334199
4627700;462770002;2;8575;857502;833,04078445887;1;1231,47443076261;1;2492,64253506108;1; ;1,0855334199
4627701;462770003;1;7981;798101;974,247053022207;1;1322,66114772441;1;2254,35760353188;1; ;1,0298190208
4627700;462770004;3;8575;857503; ; ; ; ; ; ; ;0
4627900;462790001;1;3296;329601;856,809208494821;1;1153,74866790477;1;2598,49391488154;1; ;1,3700357873
4627900;462790002;2;3296;329602;668,076724053719;1;892,810703202863;1;1946,07557553688;1; ;1,07064374
4628100;462810001;1;1258;125801;858,707382202867;1;1200,80040976658;1;1835,47781991562;1; ;1,0668432947
4628100;462810002;2;1258;125802;994,821199207571;1;1376,56057655513;1;2119,21852925305;1; ;1,0391574796
4628600;462860001;1;438;43801;808,419158141092;1;1205,27277602795;1;2514,1163557742;1; ;1,0250012791
4628600;462860002;2;438;43802;800,416505526519;1;1183,24634148202;1;2395,02346663179;1; ;1,0250012791
4628600;462860004;3;438;43803;911,853283283124;1;1340,92862844786;1;2730,79367991599;1; ;1,0497105549
4628800;462880001;1;6803;680301;830,257529508828;1;1220,72723581811;1;2635,08094375527;1; ;1,014811768
4628800;462880002;2;6803;680302; ; ; ; ; ; ; ;0
4629200;462920001;1;2112;211201;1153,34470589409;1;1713,74010847164;1;3302,65274153457;1; ;1,227532946
4630200;463020001;1;4279;427901;791,783865643961;1;1122,77955872069;1;2132,81959709546;1; ;1,0342214792
4630300;463030002;1;3793;379301;822,986544347969;1;1141,79369267023;1;2175,37079189474;1; ;1,1262329129
4631600;463160001;1;6728;672801;668,960594714896;1;1023,55060668085;1;1742,29270559856;1; ;1,0224090569
4631600;463160002;2;6728;672802;593,309573844312;1;899,782632451961;1;1491,81947010139;1; ;1,0657084873
4631600;463160003;3;6728;672803;664,600604599152;1;1100,16595471724;1;2089,50314626091;1; ;1,0657084873
4631600;463160004;4;6728;672804;664,600604599152;1;1100,16595471724;1;2089,50314626091;1; ;1,0657084873
4632100;463210002;1;1508;150801;1386,24608830177;1;2103,12152356706;1;4430,5146748846;1; ;1,1167480639
4632100;463210003;2;1508;150802;1961,46867277689;1;2961,23182951495;1;5838,99644971677;1; ;1,1299462994
4632100;463210004;3;1508;150803;2093,96562699266;1;3173,9647078338;1;6747,58800258656;1; ;1,1299462994
4632200;463220001;1;3292;329201;1167,42263098628;1;1656,12174576456;1;3579,87377371546;1; ;1,0384436457
4632300;463230001;1;5252;525201;700,215452639018;1;984,184356774009;1;1842,0699948102;1; ;1,0088953466
4632300;463230002;2;5252;525202;699,24965088857;1;978,810721315761;1;1795,13263723833;1; ;1,0158904074
4632400;463240001;2;5087;508702;981,827042422389;1;1467,44410328729;1;2795,36558022714;1; ;1,0428669322
4632400;463240002;3;5087;508703;1313,9464304332;1;1953,85246306342;1;3493,35656247014;1; ;1,0852331986
4632400;463240003;4;5087;508704;1143,33145256295;1;1978,44821388595;1;3516,20253094341;1; ;1,0852331986
4632400;463240004;5;5087;508705;988,044915950497;1;1612,74195633424;1;3449,64169516021;1; ;1,0428669322
4632400;463240005;1;5087;508701;923,932678808275;1;1393,23326576753;1;2714,55275886841;1; ;1,0448591913
4632800;463280001;1;9060;906001;965,743493235962;1;1515,59273683331;1;3454,28032391548;1; ;1,0257510098
4632800;463280002;2;9060;906002;1004,65467062251;1;1575,73854376757;1;3601,93772823032;1; ;1,0439579451
4632800;463280003;3;9060;906003;1004,65467062251;1;1575,73854376757;1;3601,93772823032;1; ;1,0439579451
4632900;463290001;1;496;49601;831,067734755789;1;1234,33619262381;1;2524,45107950852;1; ;1,0810146635
4632900;463290002;2;496;49602;789,868880915961;1;1169,27326711296;1;2355,95708190814;1; ;1,0453514815
4633000;463300001;1;1096;109601;1079,34823123111;1;1546,12026727593;1;3337,96425026817;1; ;1,0732218689
4633700;463370001;1;2088;208801;1280,06525027823;1;2097,95049197309;1;4807,36398125036;1; ;1,0599612796
4633700;463370002;2;2088;208802;1247,6172954075;1;1829,63634715608;1;3313,88190711443;1; ;1,0599612796
4633700;463370003;3;2088;208803;1751,32307167595;1;2565,35711141315;1;4739,77493032806;1; ;1,1192222396
