"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","FONPURCH","INTAWAY","INTAWAY_","INTAWYX","INTAWYX_","FONCARDX","FONC_RDX","PRPYCELL","PRPY_ELL","PRPYCLX","PRPYCLX_"
"20191","04091591","36","0","1","","2","D","","A","","A","","A","","A"
"20191","04091601","40","0","1","","2","D","","A","","A","","A","","A"
"20191","04091621","22","0","1","","2","D","","A","","A","","A","","A"
"20191","04091631","21","0","1","","2","D","","A","","A","","A","","A"
"20191","04091651","11","0","1","","2","D","","A","","A","","A","","A"
"20191","04091671","17","0","1","","2","D","","A","","A","","A","","A"
"20191","04091681","47","0","1","","2","D","","A","","A","","A","","A"
"20191","04091701","16","0","1","","2","D","","A","","A","","A","","A"
"20191","04091711","32","0","1","","2","D","","A","","A","","A","","A"
"20191","04091721","13","0","1","","2","D","","A","","A","","A","","A"
"20191","04091771","15","0","1","","2","D","","A","","A","","A","","A"
"20191","04091821","22","0","1","","2","D","","A","","A","","A","","A"
"20191","04091831","43","0","1","","2","D","","A","","A","","A","","A"
"20191","04091841","36","0","1","","2","D","","A","","A","","A","","A"
"20191","04091871","39","0","1","","2","D","","A","","A","","A","","A"
"20191","04091881","5","0","1","","2","D","","A","","A","","A","","A"
"20191","04091891","24","0","1","","2","D","","A","","A","","A","","A"
"20191","04091901","16","0","1","","2","D","","A","","A","","A","","A"
"20191","04091921","31","0","1","","2","D","","A","","A","","A","","A"
"20191","04091951","13","0","1","","2","D","","A","","A","","A","","A"
"20191","04091961","55","0","1","","2","D","","A","","A","","A","","A"
"20191","04091971","38","0","1","","2","D","","A","","A","","A","","A"
"20191","04091981","36","0","1","","2","D","","A","","A","","A","","A"
"20191","04091991","20","0","1","","2","D","","A","","A","","A","","A"
"20191","04092001","30","0","1","","2","D","","A","","A","","A","","A"
"20191","04092021","21","0","1","","2","D","","A","","A","","A","","A"
"20191","04092041","25","0","1","","2","D","","A","","A","","A","","A"
"20191","04092051","27","0","1","","2","D","","A","","A","","A","","A"
"20191","04092111","13","0","1","","2","D","","A","","A","","A","","A"
"20191","04092151","33","0","1","","2","D","","A","","A","","A","","A"
"20191","04092161","28","0","1","","2","D","","A","","A","","A","","A"
"20191","04092181","20","0","1","","2","D","","A","","A","","A","","A"
"20191","04092231","21","0","1","","2","D","","A","","A","","A","","A"
"20191","04092241","61","0","1","","2","D","","A","","A","","A","","A"
"20191","04092251","43","0","1","","2","D","","A","","A","","A","","A"
"20191","04092261","23","0","1","","2","D","","A","","A","","A","","A"
"20191","04092271","40","0","1","","2","D","","A","","A","","A","","A"
"20191","04092281","27","0","1","","2","D","","A","","A","","A","","A"
"20191","04092291","26","0","1","","2","D","","A","","A","","A","","A"
"20191","04092311","20","0","1","","2","D","","A","","A","","A","","A"
"20191","04092321","28","0","1","","2","D","","A","","A","","A","","A"
"20191","04092341","57","0","1","","2","D","","A","","A","","A","","A"
"20191","04092351","19","0","1","","2","D","","A","","A","","A","","A"
"20191","04092381","41","0","1","","2","D","","A","","A","","A","","A"
"20191","04092401","38","0","1","","2","D","","A","","A","","A","","A"
"20191","04092411","22","0","1","","2","D","","A","","A","","A","","A"
"20191","04092421","33","0","1","","2","D","","A","","A","","A","","A"
"20191","04092431","30","0","1","","2","D","","A","","A","","A","","A"
"20191","04092441","7","0","1","","2","D","","A","","A","","A","","A"
"20191","04092481","28","0","1","","2","D","","A","","A","","A","","A"
"20191","04092511","31","0","1","","2","D","","A","","A","","A","","A"
"20191","04092531","13","0","1","","2","D","","A","","A","","A","","A"
"20191","04092551","51","0","1","","2","D","","A","","A","","A","","A"
"20191","04092571","50","0","1","","2","D","","A","","A","","A","","A"
"20191","04092581","29","0","1","","2","D","","A","","A","","A","","A"
"20191","04092591","12","0","1","","2","D","","A","","A","","A","","A"
"20191","04092601","20","0","1","","2","D","","A","","A","","A","","A"
"20191","04092631","25","0","1","","2","D","","A","","A","","A","","A"
"20191","04092641","25","0","1","","2","D","","A","","A","","A","","A"
"20191","04092681","24","0","1","","2","D","","A","","A","","A","","A"
"20191","04092691","44","0","1","","2","D","","A","","A","","A","","A"
"20191","04092701","38","0","1","","2","D","","A","","A","","A","","A"
"20191","04092711","26","0","1","","2","D","","A","80","D","","A","","A"
"20191","04092732","8","0","1","","2","D","","A","","A","","A","","A"
"20191","04092761","25","0","1","","2","D","","A","","A","","A","","A"
"20191","04092801","25","0","1","","2","D","","A","","A","","A","","A"
"20191","04092821","22","0","1","","2","D","","A","","A","","A","","A"
"20191","04092831","30","0","1","","2","D","","A","","A","","A","","A"
"20191","04092861","51","0","1","","2","D","","A","","A","","A","","A"
"20191","04092871","34","0","1","","2","D","","A","","A","","A","","A"
"20191","04092901","43","0","1","","2","D","","A","","A","","A","","A"
"20191","04092911","69","0","1","","2","D","","A","","A","","A","","A"
"20191","04092931","36","0","1","","2","D","","A","40","D","","A","","A"
"20191","04092941","22","0","1","","2","D","","A","","A","","A","","A"
"20191","04092971","19","0","1","","2","D","","A","","A","","A","","A"
"20191","04093001","37","0","1","","2","D","","A","","A","","A","","A"
"20191","04093051","31","0","1","","2","D","","A","","A","","A","","A"
"20191","04093061","16","0","1","","2","D","","A","","A","","A","","A"
"20191","04093071","8","0","1","","2","D","","A","","A","","A","","A"
"20191","04093081","27","0","1","","2","D","","A","","A","","A","","A"
"20191","04093094","8","0","1","","2","D","","A","","A","","A","","A"
"20191","04093101","9","0","1","","2","D","","A","","A","","A","","A"
"20191","04093121","33","0","1","","2","D","","A","","A","","A","","A"
"20191","04093131","22","0","1","","2","D","","A","","A","","A","","A"
"20191","04093141","28","0","1","","2","D","","A","","A","","A","","A"
"20191","04093151","25","0","1","","2","D","","A","","A","","A","","A"
"20191","04093181","16","0","1","","2","D","","A","","A","","A","","A"
"20191","04093191","21","0","1","","2","D","","A","","A","","A","","A"
"20191","04093201","16","0","1","","2","D","","A","","A","","A","","A"
"20191","04093211","16","0","1","","2","D","","A","","A","","A","","A"
"20191","04093221","29","0","1","","2","D","","A","","A","","A","","A"
"20191","04093241","44","0","1","","2","D","","A","","A","","A","","A"
"20191","04093251","24","0","1","","2","D","","A","","A","","A","","A"
"20191","04093261","61","0","1","","2","D","","A","","A","","A","","A"
"20191","04093274","16","0","1","","2","D","","A","","A","","A","","A"
"20191","04093281","22","0","1","","2","D","","A","","A","","A","","A"
"20191","04093291","25","0","1","","2","D","","A","","A","","A","","A"
"20191","04093311","37","0","1","","2","D","","A","","A","","A","","A"
"20191","04093321","30","0","1","","2","D","","A","","A","","A","","A"
"20191","04093331","14","0","1","","2","D","","A","","A","","A","","A"
"20191","04093341","33","0","1","","2","D","","A","","A","","A","","A"
"20191","04093351","30","0","1","","2","D","","A","","A","","A","","A"
"20191","04093381","14","0","1","","2","D","","A","","A","","A","","A"
"20191","04093391","11","0","1","","2","D","","A","","A","","A","","A"
"20191","04093421","22","0","1","","2","D","","A","","A","","A","","A"
"20191","04093451","48","0","1","","2","D","","A","","A","","A","","A"
"20191","04093461","26","0","1","","2","D","","A","","A","","A","","A"
"20191","04093471","27","0","1","1","2","D","","A","50","D","","A","","A"
"20191","04093481","18","0","1","","2","D","","A","","A","","A","","A"
"20191","04093511","39","0","1","","1","D","100","D","","A","","A","","A"
"20191","04093521","21","0","1","","2","D","","A","","A","","A","","A"
"20191","04093541","20","0","1","","2","D","","A","","A","","A","","A"
"20191","04093551","41","0","1","","2","D","","A","","A","","A","","A"
"20191","04093561","27","0","1","","1","D","120","D","","A","","A","","A"
"20191","04093601","38","0","1","","2","D","","A","","A","","A","","A"
"20191","04093611","7","0","1","","2","D","","A","","A","","A","","A"
"20191","04093631","15","0","1","","2","D","","A","","A","","A","","A"
"20191","04093661","12","0","1","","2","D","","A","","A","","A","","A"
"20191","04093681","27","0","1","","2","D","","A","","A","","A","","A"
"20191","04093691","14","0","1","","2","D","","A","","A","","A","","A"
"20191","04093701","18","0","1","","2","D","","A","","A","","A","","A"
"20191","04093721","12","0","1","","2","D","","A","","A","","A","","A"
"20191","04093731","28","0","1","","2","D","","A","","A","","A","","A"
"20191","04093741","24","0","1","","2","D","","A","","A","","A","","A"
"20191","04093751","11","0","1","","2","D","","A","","A","","A","","A"
"20191","04093761","24","0","1","","2","D","","A","","A","","A","","A"
"20191","04093771","43","0","1","","2","D","","A","","A","","A","","A"
"20191","04093811","22","0","1","","2","D","","A","","A","","A","","A"
"20191","04093871","29","0","1","","2","D","","A","","A","","A","","A"
"20191","04093891","21","0","1","","2","D","","A","","A","","A","","A"
"20191","04093901","11","0","1","","2","D","","A","","A","","A","","A"
"20191","04093921","51","0","1","","2","D","","A","","A","","A","","A"
"20191","04093951","21","0","1","","2","D","","A","","A","","A","","A"
"20191","04093972","5","0","1","","2","D","","A","","A","","A","","A"
"20191","04093991","31","0","1","","2","D","","A","","A","","A","","A"
"20191","04094011","37","0","1","","2","D","","A","","A","","A","","A"
"20191","04094041","32","0","1","","2","D","","A","","A","","A","","A"
"20191","04094051","18","0","1","","2","D","","A","","A","","A","","A"
"20191","04094071","34","0","1","","2","D","","A","","A","","A","","A"
"20191","04094091","27","0","1","","2","D","","A","","A","","A","","A"
"20191","04094121","22","0","1","","2","D","","A","","A","","A","","A"
"20191","04094131","27","0","1","","2","D","","A","","A","","A","","A"
"20191","04094161","21","0","1","","2","D","","A","","A","","A","","A"
"20191","04094171","26","0","1","","2","D","","A","","A","","A","","A"
"20191","04094251","30","0","1","","2","D","","A","","A","","A","","A"
"20191","04094271","25","0","1","","2","D","","A","","A","","A","","A"
"20191","04094311","38","0","1","","2","D","","A","","A","","A","","A"
"20191","04094321","18","0","1","","2","D","","A","","A","","A","","A"
"20191","04094341","14","0","1","","2","D","","A","","A","","A","","A"
"20191","04094381","8","0","1","","2","D","","A","47","D","","A","","A"
"20191","04094391","40","0","1","","2","D","","A","","A","","A","","A"
"20191","04094404","10","0","1","","2","D","","A","","A","","A","","A"
"20191","04094443","20","0","1","","2","D","","A","","A","","A","","A"
"20191","04094461","44","0","1","","2","D","","A","","A","","A","","A"
"20191","04094481","24","0","1","","2","D","","A","","A","","A","","A"
"20191","04094491","27","0","1","","2","D","","A","","A","","A","","A"
"20191","04094511","31","0","1","","2","D","","A","","A","","A","","A"
"20191","04094521","12","0","1","","1","D","89","F","","A","","A","","A"
"20191","04094531","37","0","1","","2","D","","A","","A","","A","","A"
"20191","04094601","12","0","1","","2","D","","A","","A","","A","","A"
"20191","04094611","30","0","1","","2","D","","A","","A","","A","","A"
"20191","04094631","13","0","1","","2","D","","A","","A","","A","","A"
"20191","04094641","25","0","1","","2","D","","A","","A","","A","","A"
"20191","04094651","20","0","1","","2","D","","A","","A","","A","","A"
"20191","04094661","27","0","1","","2","D","","A","","A","","A","","A"
"20191","04094671","16","0","1","","2","D","","A","","A","","A","","A"
"20191","04094681","20","0","1","","2","D","","A","","A","","A","","A"
"20191","04094691","15","0","1","","2","D","","A","","A","","A","","A"
"20191","04094721","8","0","1","","2","D","","A","","A","","A","","A"
"20191","04094781","9","0","1","","1","D","35","D","","A","","A","","A"
"20191","04094791","44","0","1","","2","D","","A","","A","","A","","A"
"20191","04094801","48","0","1","","2","D","","A","","A","","A","","A"
"20191","04094851","11","0","1","","2","D","","A","","A","","A","","A"
"20191","04094861","17","0","1","","2","D","","A","","A","","A","","A"
"20191","04094881","34","0","1","","2","D","","A","","A","","A","","A"
"20191","04094901","31","0","1","","2","D","","A","","A","","A","","A"
"20191","04094913","26","0","1","","2","D","","A","","A","","A","","A"
"20191","04094921","10","0","1","","","C","","A","","A","","A","","A"
"20191","04094931","9","0","1","","2","D","","A","","A","","A","","A"
"20191","04094951","12","0","1","","2","D","","A","","A","","A","","A"
"20191","04094971","16","0","1","","2","D","","A","","A","","A","","A"
"20191","04095021","12","0","1","","2","D","","A","","A","","A","","A"
"20191","04095031","50","0","1","","2","D","","A","","A","","A","","A"
"20191","04095041","22","0","1","","2","D","","A","","A","","A","","A"
"20191","04095051","30","0","1","","1","D","50","D","","A","","A","","A"
"20191","04095071","18","0","1","","2","D","","A","","A","","A","","A"
"20191","04095091","7","0","1","","2","D","","A","","A","","A","","A"
"20191","04095131","15","0","1","","2","D","","A","","A","","A","","A"
"20191","04095151","26","0","1","","2","D","","A","","A","","A","","A"
"20191","04095181","34","0","1","","2","D","","A","","A","","A","","A"
"20191","04095191","21","0","1","","2","D","","A","","A","","A","","A"
"20191","04095211","34","0","1","","2","D","","A","","A","","A","","A"
