"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20191","03904244","2","0","1","170","D","13","D","10","D"
"20191","03904444","3","0","1","170","D","12","D","100","D"
"20191","03904444","4","0","1","150","D","13","D","100","D"
"20191","03904464","3","0","1","170","D","12","D","200","D"
"20191","03904464","4","0","1","150","D","13","D","40","D"
"20191","03904474","5","0","1","100","D","13","D","300","D"
"20191","03904474","6","0","1","150","D","12","D","200","D"
"20191","03904484","2","0","1","150","D","13","D","233","F"
"20191","03904594","1","0","1","150","D","12","D","150","D"
"20191","03904634","3","0","1","150","D","13","D","50","D"
"20191","03904634","4","0","1","160","D","12","D","20","D"
"20191","03904634","5","0","1","160","D","12","D","20","D"
"20191","03904634","6","0","1","160","D","12","D","20","D"
"20191","03904634","7","0","1","160","D","12","D","20","D"
"20191","03904634","8","0","1","160","D","12","D","20","D"
"20191","03904664","4","0","1","170","D","13","D","100","D"
"20191","03904724","1","0","1","150","D","13","D","100","D"
"20191","03904734","4","0","1","160","D","12","D","300","D"
"20191","03904774","5","0","1","160","D","13","D","15","D"
"20191","03904844","3","0","1","170","D","11","D","20","D"
"20191","03904884","3","0","1","170","D","01","D","80","D"
"20191","03904884","4","0","1","160","D","01","D","20","D"
"20191","03904904","7","0","1","160","D","12","D","200","D"
"20191","03904914","1","0","1","170","D","12","D","400","D"
"20191","03904914","2","0","1","150","D","13","D","20","D"
"20191","03904964","6","0","1","170","D","12","D","400","D"
"20191","03904964","7","0","1","170","D","12","D","1200","D"
"20191","03904964","8","0","1","150","D","13","D","120","D"
"20191","03904984","1","0","1","110","D","13","D","875","D"
"20191","03904984","2","0","1","150","D","12","D","100","D"
"20191","03904994","14","0","1","100","D","12","D","150","D"
"20191","03904994","15","0","2","130","D","11","D","22","D"
"20191","03905004","15","0","1","170","D","12","D","200","D"
"20191","03905004","16","0","1","170","D","12","D","150","D"
"20191","03905034","1","0","1","160","D","13","D","10","D"
"20191","03905074","1","0","1","160","D","13","D","25","D"
"20191","03905134","2","0","1","100","D","13","D","75","D"
"20191","03905134","3","0","1","150","D","13","D","50","D"
"20191","03905134","4","0","1","160","D","13","D","50","D"
"20191","03905154","5","0","1","150","D","01","D","192","D"
"20191","03905174","4","0","1","170","D","01","D","500","D"
"20191","03905174","5","0","1","150","D","01","D","200","D"
"20191","03905174","6","0","1","160","D","11","D","50","D"
"20191","03905214","14","0","1","170","D","12","D","350","D"
"20191","03905214","15","0","1","170","D","12","D","50","D"
"20191","03905214","16","0","1","170","D","12","D","75","D"
"20191","03905214","17","0","1","130","D","12","D","100","D"
"20191","03905224","3","0","1","150","D","13","D","50","D"
"20191","03905274","1","0","1","150","D","13","D","20","D"
"20191","03905314","2","0","1","170","D","13","D","5","D"
"20191","03905314","3","0","1","150","D","13","D","20","D"
"20191","03905344","4","0","1","170","D","13","D","100","D"
"20191","03905384","1","0","1","150","D","13","D","40","D"
"20191","03905394","2","0","1","150","D","13","D","406","F"
"20191","03905554","5","0","1","160","D","13","D","25","D"
"20191","03905704","6","0","1","160","D","13","D","16","D"
"20191","03905744","9","0","1","170","D","01","D","8","D"
"20191","03905744","10","0","1","110","D","13","D","300","D"
"20191","03905754","9","0","1","170","D","12","D","205","D"
"20191","03905774","1","0","1","150","D","13","D","350","D"
"20191","03905794","3","0","1","170","D","12","D","620","D"
"20191","03905794","4","0","1","160","D","12","D","300","D"
"20191","03905894","9","0","1","150","D","13","D","100","D"
"20191","03905934","14","0","1","170","D","01","D","80","D"
"20191","03905934","15","0","1","150","D","13","D","550","D"
"20191","03905954","11","0","1","170","D","13","D","100","D"
"20191","03905954","12","0","1","140","D","13","D","75","D"
"20191","03905954","13","0","2","160","D","11","D","10","D"
"20191","03905974","2","0","1","150","D","13","D","30","D"
"20191","03906004","7","0","1","170","D","11","D","100","D"
"20191","03906004","8","0","1","170","D","12","D","1450","D"
"20191","03906004","9","0","1","170","D","01","D","100","D"
"20191","03906004","10","0","1","160","D","13","D","50","D"
"20191","03906014","3","0","1","170","D","13","D","100","D"
"20191","03906034","5","0","1","100","D","12","D","50","D"
"20191","03906104","4","0","1","100","D","13","D","250","D"
"20191","03906154","10","0","1","100","D","13","D","280","D"
"20191","03906154","11","0","1","160","D","13","D","10","D"
"20191","03906154","12","0","1","150","D","13","D","100","D"
"20191","03906154","13","0","2","150","D","11","D","400","D"
"20191","03906174","2","0","1","160","D","11","D","100","D"
"20191","03906234","18","0","1","170","D","11","D","200","D"
"20191","03906254","2","0","1","100","D","11","D","100","D"
"20191","03906254","3","0","1","150","D","13","D","600","D"
"20191","03906284","5","0","1","170","D","12","D","65","D"
"20191","03906284","6","0","1","160","D","11","D","50","D"
"20191","03906284","7","0","1","150","D","13","D","160","D"
"20191","03906294","11","0","1","160","D","12","D","30","D"
"20191","03906304","2","0","1","140","D","13","D","750","D"
"20191","03906304","3","0","1","150","D","13","D","1200","D"
"20191","03906304","4","0","1","160","D","13","D","500","D"
"20191","03906334","6","0","1","100","D","13","D","200","D"
"20191","03906334","7","0","1","150","D","13","D","100","D"
"20191","03906404","9","0","1","150","D","11","D","160","D"
"20191","03906404","10","0","1","150","D","12","D","160","D"
"20191","03906404","11","0","1","150","D","01","D","160","D"
"20191","03906444","8","0","1","170","D","13","D","230","D"
"20191","03906444","9","0","1","150","D","13","D","515","D"
"20191","03906444","10","0","1","160","D","12","D","30","D"
"20191","03906464","4","0","1","170","D","12","D","250","D"
"20191","03906464","5","0","1","170","D","12","D","500","D"
"20191","03906474","1","0","1","160","D","13","D","125","D"
"20191","03906484","7","0","1","170","D","11","D","25","D"
"20191","03906534","9","0","1","170","D","12","D","2000","D"
"20191","03906534","10","0","1","170","D","12","D","1000","D"
"20191","03906574","3","0","1","170","D","12","D","30","D"
"20191","03906624","10","0","1","170","D","12","D","200","D"
"20191","03906624","11","0","1","150","D","13","D","20","D"
"20191","03906634","4","0","1","160","D","11","D","70","D"
"20191","03906634","5","0","1","160","D","12","D","15","D"
"20191","03906664","3","0","1","160","D","13","D","20","D"
"20191","03906684","7","0","1","170","D","12","D","400","D"
"20191","03906704","19","0","1","150","D","11","D","40","D"
"20191","03906704","20","0","1","150","D","12","D","40","D"
"20191","03906704","21","0","1","150","D","01","D","40","D"
"20191","03906744","5","0","1","170","D","11","D","25","D"
"20191","03906744","6","0","1","150","D","13","D","85","D"
"20191","03906764","4","0","1","170","D","12","D","300","D"
"20191","03906804","1","0","1","150","D","13","D","20","D"
"20191","03906894","6","0","1","170","D","12","D","500","D"
"20191","03906894","7","0","1","160","D","11","D","1000","D"
"20191","03906894","8","0","1","160","D","11","D","78","D"
"20191","03906894","9","0","1","160","D","12","D","78","D"
"20191","03906894","10","0","1","160","D","01","D","78","D"
"20191","03906894","11","0","2","170","D","11","D","50","D"
"20191","03906894","12","0","2","160","D","11","D","1000","D"
"20191","03906904","5","0","1","170","D","12","D","800","D"
"20191","03906904","6","0","1","170","D","12","D","4120","D"
"20191","03906904","7","0","1","150","D","13","D","410","D"
"20191","03906904","8","0","1","150","D","13","D","1600","D"
"20191","03906904","9","0","1","160","D","12","D","500","D"
"20191","03906904","10","0","1","160","D","12","D","75","D"
"20191","03906904","11","0","1","130","D","12","D","100","D"
"20191","03906904","12","0","2","160","D","11","D","500","D"
"20191","03906944","3","0","1","150","D","13","D","30","D"
"20191","03906994","1","0","1","170","D","12","D","10","D"
"20191","03907024","2","0","1","170","D","12","D","400","D"
"20191","03907024","3","0","1","150","D","13","D","150","D"
"20191","03907034","5","0","1","170","D","12","D","180","D"
"20191","03907044","1","0","1","150","D","13","D","40","D"
"20191","03907044","2","0","1","160","D","13","D","20","D"
"20191","03907054","2","0","1","170","D","11","D","1500","D"
"20191","03907054","3","0","1","160","D","12","D","120","D"
"20191","03907114","1","0","1","150","D","13","D","120","D"
"20191","03907154","7","0","1","160","D","12","D","20","D"
"20191","03907154","8","0","1","160","D","12","D","1000","D"
"20191","03907164","13","0","1","100","D","13","D","350","D"
"20191","03907164","14","0","1","130","D","13","D","44","D"
"20191","03907164","15","0","1","160","D","11","D","500","D"
"20191","03907164","16","0","1","160","D","12","D","500","D"
"20191","03907164","17","0","1","160","D","01","D","500","D"
"20191","03907164","18","0","2","170","D","11","D","1500","D"
"20191","03907184","1","0","1","110","D","13","D","600","D"
"20191","03907214","6","0","1","170","D","12","D","500","D"
"20191","03907214","7","0","1","150","D","13","D","35","D"
"20191","03907214","8","0","1","160","D","13","D","20","D"
"20191","03907264","3","0","1","150","D","13","D","625","D"
"20191","03907284","3","0","1","150","D","13","D","700","D"
"20191","03907294","3","0","1","170","D","12","D","200","D"
"20191","03907294","4","0","1","170","D","12","D","300","D"
"20191","03907294","5","0","1","170","D","12","D","100","D"
"20191","03907294","6","0","1","170","D","12","D","400","D"
"20191","03907294","7","0","1","150","D","13","D","450","D"
"20191","03907294","8","0","1","160","D","13","D","100","D"
"20191","03907524","3","0","1","150","D","12","D","150","D"
"20191","03907544","11","0","1","170","D","12","D","25","D"
"20191","03907614","14","0","1","160","D","11","D","100","D"
"20191","03907614","15","0","1","160","D","11","D","250","D"
"20191","03907614","16","0","1","160","D","11","D","500","D"
"20191","03907674","3","0","1","160","D","13","D","100","D"
"20191","03907694","11","0","1","170","D","12","D","127","D"
"20191","03907704","6","0","2","160","D","11","D","50","D"
"20191","03907724","13","0","1","150","D","13","D","50","D"
"20191","03907724","14","0","1","150","D","12","D","70","D"
"20191","03907824","4","0","1","150","D","12","D","25","D"
"20191","03907834","6","0","1","170","D","13","D","20","D"
"20191","03907884","1","0","1","170","D","13","D","211","F"
"20191","03907894","5","0","1","170","D","12","D","400","D"
"20191","03907894","6","0","1","150","D","13","D","40","D"
"20191","03908004","6","0","1","170","D","12","D","100","D"
"20191","03908044","27","0","1","170","D","12","D","450","D"
"20191","03908044","28","0","1","150","D","11","D","1180","D"
"20191","03908044","29","0","1","150","D","12","D","12930","D"
"20191","03908044","30","0","1","150","D","01","D","250","D"
"20191","03908124","4","0","1","170","D","13","D","400","D"
"20191","03908124","5","0","1","170","D","13","D","200","D"
"20191","03908124","6","0","2","160","D","11","D","25","D"
"20191","03908134","2","0","1","150","D","01","D","150","D"
"20191","03908154","6","0","1","170","D","12","D","500","D"
"20191","03908154","7","0","1","170","D","01","D","250","D"
"20191","03908154","8","0","1","150","D","12","D","1500","D"
"20191","03908184","1","0","1","170","D","12","D","350","D"
"20191","03908184","2","0","1","160","D","12","D","200","D"
"20191","03908204","5","0","1","160","D","12","D","500","D"
"20191","03908274","2","0","1","170","D","12","D","570","D"
"20191","03908274","3","0","1","160","D","13","D","290","D"
"20191","03908384","4","0","1","170","D","12","D","210","D"
"20191","03908474","7","0","1","170","D","12","D","1400","D"
"20191","03908514","5","0","1","170","D","12","D","350","D"
"20191","03908524","9","0","1","150","D","11","D","1100","D"
"20191","03908524","10","0","1","150","D","13","D","630","D"
"20191","03908524","11","0","1","150","D","12","D","2000","D"
"20191","03908534","22","0","1","100","D","13","D","700","D"
"20191","03908534","23","0","1","100","D","01","D","1000","D"
"20191","03908534","24","0","1","170","D","12","D","504","D"
"20191","03908534","25","0","1","170","D","01","D","450","D"
"20191","03908534","26","0","1","170","D","12","D","500","D"
"20191","03908534","27","0","2","170","D","11","D","1800","D"
"20191","03908544","3","0","1","170","D","01","D","200","D"
"20191","03908544","4","0","1","170","D","12","D","200","D"
"20191","03908564","2","0","1","160","D","11","D","30","D"
"20191","03908564","3","0","1","160","D","12","D","30","D"
"20191","03908564","4","0","1","160","D","01","D","30","D"
"20191","03908604","2","0","1","150","D","11","D","1253","D"
"20191","03908604","3","0","1","150","D","12","D","1833","D"
"20191","03908634","3","0","1","170","D","12","D","100","D"
"20191","03908664","5","0","1","170","D","01","D","10","D"
"20191","03908664","6","0","1","150","D","11","D","200","D"
"20191","03908664","7","0","1","150","D","12","D","200","D"
"20191","03908664","8","0","1","150","D","01","D","200","D"
"20191","03908664","9","0","1","160","D","12","D","50","D"
"20191","03908664","10","0","1","160","D","13","D","15","D"
"20191","03908784","2","0","1","150","D","13","D","110","D"
"20191","03908834","1","0","1","150","D","13","D","30","D"
"20191","03908914","11","0","1","150","D","13","D","250","D"
"20191","03908924","13","0","1","170","D","12","D","50","D"
"20191","03908924","14","0","1","160","D","13","D","30","D"
"20191","03909044","2","0","1","160","D","01","D","25","D"
"20191","03909044","3","0","1","160","D","01","D","25","D"
"20191","03909044","4","0","1","160","D","11","D","25","D"
"20191","03909104","16","0","1","170","D","12","D","500","D"
"20191","03909104","17","0","1","140","D","01","D","100","D"
"20191","03909104","18","0","2","160","D","11","D","250","D"
"20191","03909134","1","0","1","150","D","13","D","100","D"
"20191","03909404","4","0","1","170","D","12","D","200","D"
