"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","APPRPRYB","APPR_RYB","SRVCMOB","SRVCMOB_","REPAIRX","REPAIRX_","APPRPB1","APPRPB1_","APPRPB2","APPRPB2_","APPRPB3","APPRPB3_","APPRPB4","APPRPB4_","APPRPB5","APPRPB5_","APPRPB6","APPRPB6_","APPRPB7","APPRPB7_","APPRPB8","APPRPB8_","APPRPB9","EQBPURCH","APPRPB9_"
"20191","04071861","5","5","1","220","D","10","D","86","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04071891","7","0","1","120","D","10","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04072244","10","0","1","200","D","11","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04072371","9","0","1","200","D","10","D","193","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04072631","8","0","1","110","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04072791","11","0","1","110","D","11","D","92","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073011","5","0","1","190","D","10","D","58","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073011","6","0","1","190","D","12","D","58","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073031","22","0","1","110","D","10","D","318","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073131","12","0","1","220","D","12","D","240","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073311","9","0","1","110","D","10","D","180","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073311","10","0","1","220","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073361","5","0","1","190","D","12","D","149","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073411","13","0","1","200","D","10","D","750","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073411","14","0","1","190","D","12","D","145","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073591","11","0","1","200","D","11","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073801","10","0","1","190","D","12","D","103","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073851","26","0","1","190","D","10","D","245","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04073921","3","0","1","100","D","12","D","84","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04074081","8","0","1","110","D","10","D","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04074261","1","0","1","115","D","10","D","","H","110","D","100","D","","A","","A","","A","","A","","A","","A","","","A"
"20191","04074261","1","1","1","110","D","10","D","31","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04074261","1","2","1","100","D","10","D","25","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04074381","10","0","1","190","D","11","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04074681","6","0","1","200","D","10","D","68","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04074791","18","0","1","110","D","10","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04074791","19","0","1","190","D","10","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04074791","20","0","1","190","D","11","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04074791","21","0","1","190","D","12","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04074791","22","0","1","200","D","11","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04075561","3","0","1","190","D","10","D","64","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04075561","4","0","1","200","D","10","D","428","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04075621","1","0","1","190","D","10","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04075621","2","0","1","190","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04075831","4","0","1","110","D","10","D","265","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04075991","9","0","1","100","D","10","D","13","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04075991","10","0","1","100","D","11","D","13","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04075991","11","0","1","100","D","12","D","13","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04075991","12","0","1","190","D","11","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04076011","24","0","1","190","D","12","D","135","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04076111","6","0","1","190","D","10","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04076141","17","0","1","110","D","10","D","13","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04076141","18","0","1","170","D","10","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04076141","19","0","1","110","D","11","D","588","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04076201","4","0","1","190","D","10","D","182","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04076511","18","0","1","190","D","11","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04076511","19","0","1","190","D","12","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04076764","17","0","1","220","D","10","D","93","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04076764","18","0","1","220","D","11","D","46","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04076764","19","0","1","220","D","12","D","93","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04076831","8","0","1","200","D","11","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077051","6","0","1","115","D","10","D","","H","100","D","110","D","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077051","6","1","1","100","D","10","D","18","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077051","6","2","1","110","D","10","D","22","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077051","7","0","1","115","D","11","D","","H","100","D","110","D","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077051","7","1","1","100","D","11","D","18","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077051","7","2","1","110","D","11","D","22","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077051","8","0","1","115","D","12","D","","H","100","D","110","D","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077051","8","1","1","100","D","12","D","18","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077051","8","2","1","110","D","12","D","22","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077271","13","0","1","110","D","11","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077521","7","0","1","200","D","11","D","275","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077571","18","0","1","110","D","10","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077801","3","0","1","190","D","10","D","38","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04077901","3","0","1","160","D","12","D","230","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04078194","14","0","1","160","D","11","D","14","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04078251","9","0","1","200","D","10","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04078551","13","0","1","190","D","10","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04078791","5","0","1","190","D","10","D","218","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04078791","6","0","1","110","D","10","D","163","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04079071","5","0","1","110","D","11","D","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04079181","11","0","1","190","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04079931","22","0","1","190","D","11","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04080021","6","0","1","190","D","10","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04090541","5","0","1","200","D","01","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04090591","17","0","1","220","D","11","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04090791","9","0","1","110","D","11","D","68","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04090791","10","0","1","110","D","12","D","68","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04090791","11","0","1","110","D","01","D","68","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04090901","5","0","1","140","D","11","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04091031","4","0","1","190","D","11","D","48","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04091601","5","0","1","190","D","01","D","94","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04091601","6","0","1","110","D","11","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04091681","12","0","1","200","D","11","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04091681","13","0","1","200","D","12","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04091681","14","0","1","200","D","01","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04092241","31","0","1","200","D","01","D","135","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04092271","2","0","1","190","D","01","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04092271","3","0","1","190","D","11","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04092271","4","0","1","190","D","12","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04092281","5","0","1","110","D","11","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04092281","6","0","1","110","D","12","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04092531","1","0","1","220","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04092551","15","0","1","110","D","01","D","31","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04092571","16","0","1","110","D","01","D","270","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04092801","5","0","1","200","D","01","D","190","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04092861","5","0","1","120","D","01","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04093191","5","0","1","220","D","12","D","100","F","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04093261","14","0","1","190","D","11","D","180","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04093541","3","0","1","120","D","01","D","11","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04093601","7","0","1","190","D","11","D","535","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04093681","9","0","1","190","D","01","D","44","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04093771","6","0","1","200","D","11","D","14","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04093771","7","0","1","200","D","12","D","14","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","04093771","8","0","1","200","D","01","D","14","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
